price,beds,baths,house_size,land_size
164000000,8,8,9000,16
26000000,4,4,2500,6
13700000,3,3,1452,10
11000000,3,1,2000,8.5
28500000,4,3,4800,9.2
17000000,3,1,1300,11
17800000,3,3,1700,10
27000000,4,3,3452,9.5
4200000,3,1,2000,160
20500000,4,4,2500,78
13000000,3,3,1700,7.5
35500000,4,4,3400,8
26000000,4,4,3120,7.5
7500000,4,1,1200,20
22000000,4,4,2700,11.6
17500000,4,4,2100,9
13500000,3,3,1563,10
16500000,3,2,2850,6
7000000,3,1,1500,6
48000000,4,3,4200,15
28000000,4,4,2900,8
26500000,4,4,3500,6.4
4200000,2,2,366,2
13500000,3,3,1750,10
28500000,5,5,3200,7.5
9800000,3,2,1300,7.5
32000000,4,3,2600,10.5
24000000,4,4,2600,7
14500000,2,1,1200,19
34000000,5,4,3458,10
15000000,4,3,1900,8
29000000,4,4,3100,9
22000000,4,4,2789,8
22500000,4,3,3600,10
23000000,4,4,2650,8
26000000,4,4,2800,7.2
27500000,4,4,2850,8
32500000,4,3,3150,10
35000000,3,3,1987,7.3
50000000,5,4,5000,10
11800000,3,3,1500,10
28500000,3,2,2400,11
48500000,4,3,3200,10.5
45000000,4,5,3600,7
280000000,6,5,8000,20
38000000,4,3,3000,9
9800000,5,2,2000,15
21000000,4,4,2650,7
45000000,8,8,3000,21
9500000,4,3,1800,15
4000000,2,1,470,1.29
8500000,3,1,1300,10
25000000,4,4,2800,7.2
13800000,3,3,2200,8.6
22500000,4,2,2000,7.5
58000000,3,1,2550,11.3
17500000,4,3,3000,9
24000000,4,4,2750,8
6800000,3,2,1400,12.5
16500000,4,4,2250,8
29000000,6,3,2650,9.6
6900000,2,1,1000,9.3
11500000,3,2,1685,6
22000000,4,4,2200,8
18700000,3,3,1800,7.13
85000000,3,2,1500,6.5
6000000,2,1,900,7
100000000,6,6,4500,20
22000000,4,3,2750,10
18000000,3,3,1500,10
13700000,3,3,1502,10
29000000,5,4,4251,16
42000000,4,4,3500,10
27000000,4,4,2800,10
45000000,4,4,4000,10.5
16500000,4,2,1800,18
17500000,4,4,2750,9.5
21500000,5,4,3142,8.2
17500000,4,4,2000,9
18000000,4,4,2100,7.3
19500000,4,2,1600,71
18000000,4,4,2400,8
48500000,4,4,3500,10.5
11000000,3,1,1200,10.5
80000000,7,5,5000,37
23500000,4,3,2800,7
16800000,4,3,2400,6.3
24000000,4,4,2650,7
17500000,4,3,2200,7.4
12500000,5,3,3600,25
25500000,5,4,3850,11
22000000,4,4,2300,10
19000000,4,3,3000,8.5
21000000,3,3,2025,6.7
82000000,4,3,6000,18.5
31500000,3,3,3150,10
5500000,4,2,2400,3
16000000,4,2,2200,6.5
22000000,4,3,2200,8
25000000,4,4,2800,10
11000000,3,2,1900,16
29500000,4,4,3000,6
22500000,5,4,3600,9
25000000,5,3,2530,6.5
21000000,4,3,2000,21
35000000,3,3,3000,17
8700000,3,2,1600,10
26000000,3,2,2200,11.8
21000000,2,1,1500,6
22000000,4,4,3000,8.5
26500000,4,4,2990,7
9500000,3,2,1348,10
75000000,3,2,2500,12.5
28000000,7,3,3600,20
26500000,4,4,3500,6.4
12250000,4,2,1210,25
25000000,5,3,3000,10.5
22500000,5,4,3145,9
30000000,4,3,1524.6,5.6
29700000,3,2,2250,7.3
155000000,6,6,6000,20
16000000,3,3,2400,6
13000000,3,2,1650,8
30000000,5,4,4500,16
25000000,4,4,2800,7.2
26000000,5,4,3500,11.5
24000000,4,4,2650,8
33000000,5,4,3456,8
13000000,3,1,1100,18.5
11500000,3,1,1500,7.5
21000000,4,4,2850,7.5
17500000,4,4,2850,9.5
14700000,3,3,2100,8.6
16500000,4,3,2200,8
33400000,5,4,4210,10
13000000,3,3,1850,6.1
145000000,6,5,4410.45,16.2
13000000,3,2,1400,7
31500000,4,3,3000,6.5
17500000,3,1,1000,10.3
17500000,4,4,2899,9.5
75000000,6,6,7000,16
22000000,4,3,1243,16
48000000,5,2,2800,12
30000000,5,3,2000,10
7900000,3,2,1500,8
15000000,3,3,1680,10.5
26000000,4,5,5000,16
28000000,4,2,2850,8.5
8000000,3,2,950,8.5
15700000,4,3,2200,6.72
16800000,3,3,1850,6
28000000,4,4,4100,10
6700000,3,1,1100,6
14000000,3,1,1100,18
50000000,5,4,3500,17.38
16500000,4,2,2400,17.5
102000000,7,5,3500,12
16500000,4,3,2200,8
29500000,4,3,2885,25.1
11000000,3,2,1800,14
69000000,4,4,4500,11
15000000,4,4,1650,13
8900000,3,2,1100,6
38000000,4,4,2900,9
36500000,4,4,3500,11.8
44000000,5,3,4000,9
19800000,4,3,1950,6.35
36000000,5,5,3000,10
17500000,4,4,2789,9.5
47500000,6,6,5500,12.5
22000000,4,4,2700,10
60000000,5,4,6000,20
12000000,3,3,1348,8
18000000,5,4,2200,7.4
26000000,4,4,3600,7.5
30000000,5,4,4020,16
29000000,5,5,3450,6.5
24000000,4,4,2400,8
29000000,4,3,2850,10
58000000,7,7,4500,10.4
4000000,3,1,1800,10
26000000,4,4,2800,7.2
19500000,3,4,1300,8
27000000,3,2,3000,11
20000000,4,3,2750,9
22500000,4,3,2800,8.2
6800000,3,1,1200,7.5
40000000,4,2,3200,11
12000000,3,3,1350,10
30000000,5,4,4600,16
17800000,3,3,1700,10
207000000,4,3,6000,40
47000000,4,3,3000,6.8
7500000,3,1,1000,7
18500000,3,3,2100,9
17800000,3,3,1800,10
45000000,4,4,2800,15
160000000,5,5,8000,18
17500000,4,4,2400,9
95000000,5,3,4000,45
20000000,4,3,2700,18.5
11000000,3,2,1200,8.5
5000000,2,1,800,9
8000000,3,2,1500,1.5
2700000,3,1,1012,5
21500000,5,4,3200,7
34000000,4,4,3400,10
18000000,3,3,2650,6
11500000,3,2,1180,8.35
30000000,5,4,3895,16
28500000,4,4,2900,8
24000000,4,4,2650,8
13500000,4,2,1840,5
18500000,5,3,2786,8
165000000,4,3,2000,42
24000000,4,4,2650,8
17500000,4,4,2200,8
22500000,4,3,2500,14
11500000,3,1,1250,9
55000000,4,3,2950,10
32500000,4,4,3800,11
29500000,4,3,2885,25.1
36000000,5,5,3000,10
13000000,3,3,1650,7.5
28000000,4,3,3000,8.5
31500000,6,3,2000,5
15000000,4,2,2000,8
98000000,5,5,6000,15
37500000,4,4,3000,11.5
24000000,4,4,2700,8
26500000,5,3,2500,8
29500000,4,4,3000,7.3
34000000,4,4,2850,8
25000000,7,5,3850,15.25
15000000,4,3,1900,8
12000000,3,3,1600,8
29500000,4,4,3000,7.3
14800000,3,2,1800,8.7
15500000,3,3,2010,7
9200000,3,1,1800,10
7600000,3,2,1300,11.5
24000000,4,4,2600,7
21000000,4,4,2985,8
45000000,7,4,4500,19
9500000,2,1,600,2.5
17000000,4,3,2000,7.7
11500000,3,2,1655,6
7000000,2,1,1100,10
5800000,3,1,1200,10
18000000,4,4,2400,8
16800000,4,3,2350,6.31
17500000,4,4,2200,8
21000000,5,3,2800,7
70000000,7,4,3989,48
11000000,4,5,2000,9
5800000,4,2,1500,10
14000000,3,1,2500,12.5
21000000,4,3,2300,7
69000000,4,3,4500,11.2
10000000,1,1,550,5
22500000,4,3,3600,10
36500000,7,4,4020,10.07
50000000,3,2,2500,1
33000000,5,4,3800,10
23000000,4,3,2650,15
15000000,4,3,1658,13
8800000,3,1,1950,12
7800000,5,2,5500,10
11200000,3,3,1240,8.5
75000000,4,5,3317,12.71
11500000,3,1,1380,9.5
28000000,4,4,2600,8
28500000,5,5,3100,10
5000000,2,1,1200,10
22000000,4,4,2650,11.6
28000000,4,4,3000,8
18000000,5,4,2500,7
25500000,2,1,2700,11.3
33500000,5,4,3100,7.8
4990000,4,2,1800,12.5
34000000,4,3,3100,9.25
175000000,3,2,2300,6
24000000,4,4,2500,8
18000000,3,3,1850,7.13
47500000,4,4,4000,10.5
8000000,4,3,2100,10
47000000,5,3,3680,15
19500000,4,4,1800,10
13000000,3,2,1800,12.5
47500000,5,4,4000,10
29000000,5,4,2400,10
25000000,4,4,2800,7.2
34000000,4,4,3200,7.5
10500000,2,1,2500,10
28000000,6,4,3650,12.5
16000000,4,2,2200,6.5
22000000,4,4,2866,8
34000000,3,4,3250,10.3
22000000,4,4,2758,8
2200000,1,1,326.7,1.2
12500000,3,2,1300,7.2
22000000,4,4,3245,10
25500000,5,4,3600,11
22000000,4,4,2850,10
32000000,4,3,2500,7.81
24500000,4,4,2800,6.5
14700000,3,3,2100,58.6
57000000,3,2,4500,18
18000000,4,4,2100,7.3
45000000,7,5,4500,10
25000000,4,4,2800,10
28000000,4,4,2800,8
9800000,3,2,1853,10
19500000,4,2,2750,9.5
2000000,2,1,800,7
12000000,3,3,1423,8
22000000,4,4,2300,8
6300000,2,2,545,2
45000000,5,3,3300,10
22500000,5,4,3145,9
12500000,4,2,3500,20.9
19800000,3,2,2200,8
15500000,4,2,1850,10
22500000,4,3,2400,6.5
24000000,4,4,2600,8
17500000,4,4,2750,9.5
214500000,1,1,4000,16.5
15000000,4,2,1800,11
69000000,4,3,4500,11.2
22500000,5,4,3148,9
15000000,4,3,752,13
11000000,4,3,1360,5
23500000,4,4,3145,8
37000000,5,4,4199,9
75000000,6,6,6000,13.5
21000000,4,4,2750,11
35000000,4,3,2600,10.5
33000000,5,4,3458,8
21000000,5,3,2800,7
13000000,2,1,2500,23
10500000,2,1,801,7.5
25500000,4,4,2850,7.5
11500000,3,3,1300,7
22000000,4,4,3150,10
23500000,5,3,2800,7
17000000,4,4,2400,8
25500000,5,4,3685,11
26000000,4,4,3452,7.5
29700000,4,4,3100,6
35500000,4,4,3200,8
11500000,3,2,1650,6
5600000,5,2,800,3
130000000,9,6,5125,20
120000000,3,2,1500,10
5000000,4,1,1600,8
69000000,4,3,4500,11.2
11000000,3,2,1750,8
22500000,5,4,3052,9
17500000,4,3,3000,9
10800000,3,3,1250,6.5
38000000,4,3,3400,7.35
8800000,3,2,1400,7.5
180000000,4,4,3500,8.8
21500000,4,4,2850,8.2
6500000,3,1,1100,4
26000000,4,3,3000,7.6
22500000,4,4,2980,6
25500000,5,4,3650,11
105000000,4,4,4600,37
235000000,4,4,3000,15.5
26000000,5,4,3752,11
17500000,4,2,1850,10
12500000,3,3,1650,6
6500000,3,2,1000,4
7300000,3,1,1200,7
19000000,4,3,3000,8.5
50000000,5,4,4500,10
16000000,3,3,1650,10
11000000,3,3,1500,10
21500000,5,4,2896,8.2
62000000,3,3,3000,12.5
26000000,4,4,3000,10.7
17800000,3,3,1700,10
25000000,6,4,4210,15
16000000,3,2,1300,9
24000000,4,4,2400,8
55000000,5,5,3800,12
7500000,2,1,2500,9
22000000,4,3,2200,8
21500000,4,4,2785,7
28000000,4,2,3000,15.5
21500000,4,4,2750,7
15500000,3,3,2300,6.5
7900000,3,1,1000,10
14500000,3,3,2014,8.6
18000000,4,4,2800,6.5
28500000,4,4,2950,10
36000000,4,3,2600,14
13500000,3,3,2000,7.2
29000000,3,2,2200,8.4
17500000,4,4,2986,9.5
45000000,7,2,2987,31.03
15000000,4,3,1658,13
28000000,7,3,3200,20
26500000,4,3,3000,7.6
13700000,3,3,1368,10
22000000,4,4,3142,10
24000000,4,4,2500,8
27000000,3,2,2100,10
22000000,4,4,2600,11.6
7500000,2,1,1300,10
18000000,3,3,2500,6
22500000,5,4,3200,9
9500000,3,2,1500,6
30000000,5,4,4500,16
13500000,4,2,2500,6.5
24000000,4,4,2750,8
14000000,3,2,829,8
7900000,1,1,1300,8.5
21500000,5,3,3000,10
15000000,3,3,1550,13
18500000,3,2,1950,8
18000000,4,4,2100,7.3
120000000,5,4,9300,18
50000000,9,5,4000,14
29000000,4,3,2850,6.2
22000000,4,4,2700,11.6
12500000,3,3,1345,10
15500000,5,2,2200,6.1
7900000,3,2,1400,8
24000000,4,4,2750,8
22000000,4,4,2850,8
11300000,3,3,1300,7
25600000,2,2,2000,16
22000000,6,5,3200,9.52
22000000,4,4,3000,10
12000000,3,3,1500,8
22500000,5,4,3245,9
5000000,3,1,3200,15
17500000,3,2,1850,6.6
17500000,4,3,2000,7.7
22500000,4,4,3452,9
210000000,4,3,3500,12
18000000,3,3,1900,8
17900000,3,3,2460,6.5
21500000,5,4,2758,8.2
21500000,5,4,3200,7
17500000,4,4,2200,8
21000000,4,4,3012,8
22500000,4,3,3650,10
24000000,4,3,2850,8.5
45000000,5,5,3000,20
50000000,6,3,5170,20
9900000,2,1,1000,6
110000000,9,5,4000,26
7500000,3,2,1000,3.65
33000000,4,4,3600,7.4
35000000,3,2,3500,28
36000000,3,3,2700,8.25
22000000,5,3,1700,4.1
31000000,5,3,2000,6.5
21000000,4,3,3000,8
180000000,5,5,4600,8.5
48500000,4,4,3800,10
75000000,4,4,3317,12.71
33500000,5,4,3500,12
21000000,4,3,2700,7
13500000,3,2,1500,10.4
14000000,2,1,1800,14.3
13700000,3,3,1425,10
28000000,4,4,4000,10
85000000,5,4,3000,8.5
12500000,3,2,2750,10
34000000,7,5,4900,8.5
11000000,3,3,1350,8.5
10800000,3,3,1250,6
76000000,4,4,3400,10.9
28000000,6,2,2850,12.35
16500000,5,4,1900,6
13200000,4,3,1345,18
28500000,4,3,3000,8
17000000,4,3,2000,7.7
17500000,4,4,2200,8
38500000,5,4,2850,7.5
6000000,2,2,1750,11
110000000,5,4,4500,22
31000000,5,4,3142,6.5
16500000,2,2,1000,6.4
35000000,3,2,2500,53
22500000,4,4,3150,9
14800000,3,2,1280,7.5
4800000,3,1,1200,12.61
23000000,4,3,2500,8
22000000,4,4,2650,11
18000000,4,4,2150,7.3
5200000,3,1,1521,11.5
12000000,3,2,1600,8
21000000,4,4,3000,8
73000000,4,4,7000,56
15000000,3,1,2000,14
29500000,4,4,3000,6
68000000,5,4,3600,9.5
16000000,3,3,1650,10
15000000,4,2,2012,6.5
24000000,4,4,2750,8
29500000,4,4,3000,7.3
15500000,4,4,2000,8
40000000,4,4,3200,7
45000000,3,2,2000,5.6
33000000,5,4,3589,8.5
15000000,4,3,1900,8
15000000,4,3,2000,8
35000000,4,5,2000,6
45000000,5,6,3250,6
25000000,3,2,3000,48
26500000,4,4,2900,7
22000000,4,4,2650,11.6
13500000,3,2,1300,6
21500000,5,3,2500,8.2
35000000,5,3,3500,28
12200000,3,2,1400,7.5
10500000,3,3,1400,10
30000000,4,2,2580,8
19800000,3,2,2500,7.7
12000000,3,3,1500,8
37000000,4,3,3150,7
22000000,4,3,2200,8
100000000,5,6,5500,20
22000000,4,4,3250,9
27000000,5,4,5400,12.8
25000000,4,4,2800,10
125000000,6,3,6450,20
17500000,4,3,2000,6.5
15900000,3,2,2800,4
26000000,4,3,3000,10
22000000,4,3,2480,8
6900000,5,2,2000,10
30000000,5,4,4560,16
45000000,4,3,4000,18.5
3200000,2,1,650,3
15000000,4,2,2500,10
9000000,3,1,1300,12
48000000,4,3,4000,15
95000000,4,4,7139,20
15500000,3,2,2100,14.3
12000000,3,2,1650,8
12000000,3,3,1500,8
12500000,3,2,2300,10
85000000,5,4,3000,33.8
15500000,3,3,1800,6.6
25500000,4,3,2700,10
16000000,3,3,1600,10
10300000,3,2,1250,6
90000000,4,4,5500,10.5
26500000,4,3,2850,6.4
29500000,5,3,2350,10
28000000,6,5,4800,15
82000000,4,3,6000,18.5
28000000,4,4,4100,10
27500000,4,3,2400,9.5
19000000,4,3,3500,10
49500000,4,4,3500,15
26000000,5,4,3500,11
13000000,3,3,1400,7.27
29000000,4,4,4100,10
52900000,6,4,3500,11.5
57500000,5,5,3500,20
16000000,3,3,1600,10
32000000,3,3,2200,16
6500000,3,1,1200,12.5
40000000,5,5,3000,10
8800000,3,2,1420,7.5
11000000,3,1,1500,20
22500000,2,3,2000,6.5
38000000,6,4,2900,9.85
31000000,4,4,3400,11.5
48000000,4,3,4200,15
21000000,5,5,3145,6.5
16000000,4,2,2200,6.5
28000000,4,4,2800,8
8500000,2,1,900,7
11200000,5,3,2600,10.85
29000000,4,4,4000,10
16000000,4,2,2200,6.5
98000000,5,5,6500,14.8
17499999,4,3,2100,7.5
24000000,4,4,2650,8
28500000,5,5,3100,10
21500000,5,3,2500,8.2
16000000,3,3,1600,10
22500000,4,4,3120,9
16000000,5,3,2890,6
22500000,3,2,1600,12.81
17500000,4,3,2000,7.7
37000000,5,4,3500,7
28000000,7,3,3600,20
26000000,4,4,3500,7.5
17500000,4,3,3000,9
17000000,4,4,2400,8
46000000,5,4,3800,7
20500000,4,4,2650,7
47000000,3,2,3000,9
120000000,4,4,4000,17.4
7000000,2,2,952,3.5
26500000,4,4,3650,6.4
22500000,5,4,3200,9
18000000,4,3,2850,6.5
11500000,3,2,1650,8
12000000,3,3,1400,7.75
15500000,3,2,2000,14.3
13800000,4,3,3000,8.6
120000000,4,3,3000,8
13000000,3,3,1600,10
15000000,4,3,2800,10.6
17500000,3,1,1600,5
35500000,4,4,3400,8
53000000,5,4,4000,10
17500000,3,2,2500,22
15000000,4,3,1589,13
11000000,3,2,900,18
23000000,4,4,2450,7.5
17000000,4,3,2250,7
57500000,5,4,5500,11
35000000,4,4,4000,9.58
22000000,3,2,1200,3
13000000,3,2,1500,10
35000000,7,6,5000,6
11000000,3,2,1350,10
26000000,4,4,2800,7.2
31000000,5,4,4100,12.65
175000000,5,3,5000,20
2600000,2,1,884,3
17500000,4,4,2200,8
7000000,3,2,1275,10.08
140000000,5,4,8400,18
65000000,6,6,4500,14
24500000,6,3,3200,13.5
17500000,4,4,2000,9
35000000,4,4,3800,14.5
16000000,3,2,2700,6.25
21000000,5,4,3245,6.7
11500000,3,2,1566,6
10000000,3,2,1500,8.5
27500000,3,2,1200,10.5
19800000,5,2,2021,12.3
6700000,3,1,1224,4.5
17500000,4,4,2200,8
30000000,5,4,4500,16
13000000,3,1,1150,17
13500000,3,3,1550,10
32060000,4,3,3000,45.8
36000000,4,3,3500,12.5
14800000,3,2,1800,10
21500000,5,4,2950,8.2
29000000,4,4,4100,10
32000000,3,3,1500,9.5
9800000,3,1,1100,7.5
7800000,3,3,1300,10
21000000,4,4,2650,8.1
19700000,4,4,3050,8
70000000,3,3,3500,18.8
10000000,3,2,2600,10
17500000,4,4,2200,8
17500000,4,3,2100,9
12500000,3,1,1300,7.1
225000000,9,9,10000,25
14000000,3,3,1650,8
17500000,4,4,2750,9.5
24000000,4,4,2700,8
12000000,3,2,1200,7
23000000,4,3,2850,7
26000000,4,4,3140,7.5
13500000,3,3,1600,10
25000000,3,3,2900,9
30000000,5,4,4500,16
10800000,3,3,1250,6.5
30000000,6,5,3000,7.5
26000000,4,4,2800,7.2
17800000,3,3,1700,10
22000000,4,4,3082,10
300000000,5,5,7000,12
40000000,4,3,3500,10.5
28000000,4,2,2400,8.6
29500000,5,3,2500,8
17500000,4,3,3000,9
20000000,4,2,3000,10
24000000,5,3,4000,10.1
8500000,2,1,1633,6
250000000,9,9,10000,25
52500000,5,2,3000,20
15500000,3,2,1700,10
22500000,5,4,3200,10
98000000,6,6,7000,15
100000000,5,6,5500,20
22500000,4,4,3600,9
200000000,5,5,8000,23
26000000,4,4,2800,7.2
16000000,3,2,1800,11
23000000,4,3,2500,10
80000000,4,4,4800,18.5
185000000,7,7,11000,20
49000000,5,4,2292,8.9
5500000,1,1,800,4.59
17500000,4,3,3000,9
41000000,4,4,2700,5
45000000,7,4,1000,9
53000000,5,4,4000,10
24000000,4,4,2650,7
15700000,4,3,2200,6.72
35500000,4,4,3200,8
34000000,4,4,3200,7.5
57500000,4,4,3500,6
165000000,4,3,2000,12.5
11500000,1,1,1250,9
22000000,4,4,2400,11.6
24000000,4,4,2950,8
50000000,5,4,4000,15.8
17800000,3,3,1700,10
13500000,3,3,1452,10
25500000,5,4,3875,11
26000000,4,4,2800,7.2
28000000,4,4,3000,8
8500000,2,2,1600,17
24000000,4,4,2650,8
26000000,4,4,3215,7.5
13500000,3,3,1600,10
28800000,6,4,2850,12
75225000,4,3,3000,29.5
24000000,4,3,2885,7.9
29000000,5,4,3120,10
21000000,4,3,2850,7
6900000,3,2,2350,11
24500000,4,2,2000,13.4
19000000,4,2,2500,10
7800000,1,1,1100,6
8500000,2,1,1633,7
39000000,4,4,3600,14
80000000,5,4,4800,20
55000000,4,3,3500,12
15000000,3,3,1650,13
31000000,4,4,2800,8
15000000,3,2,1500,14.5
26500000,4,4,3500,6.4
9800000,2,2,850,7
22500000,5,4,3500,8.5
24500000,4,3,3000,8.9
120000000,5,5,8000,16
18000000,4,4,1850,7.3
23500000,4,4,3124,8
38000000,7,4,2400,7.8
18000000,3,2,2000,12.5
110000000,5,4,4200,11.7
31500000,4,4,2800,10.5
35500000,4,4,3200,8
130000000,4,2,1850,23
29000000,5,3,3000,20.58
12500000,5,2,1100,3
24000000,4,4,2750,8
28500000,4,4,2900,8
28500000,5,4,3100,10
29000000,4,4,4000,10
26000000,3,1,1900,38
16000000,3,3,1600,10
38000000,5,3,3000,30
17800000,3,3,1700,10
17500000,4,4,2250,8
18700000,3,3,1850,7.13
22000000,4,3,2850,6
15000000,4,2,2145,6.7
17500000,4,4,2900,7
40000000,4,3,2500,10
11500000,3,2,1536,6
26000000,5,4,3600,11
16000000,5,3,2800,7
3600000,2,1,650,6.02
29000000,5,4,2600,12
22000000,4,4,3145,10
15500000,6,2,3000,9
35500000,4,4,3200,8
17500000,4,3,3000,10
22000000,4,4,2857,8
15000000,3,2,518.27,1.9
11000000,3,3,1200,7.3
75000000,6,6,7000,16
30000000,4,3,2150,10
21000000,4,4,2980,8
13800000,2,2,1150,12
75000000,4,4,4000,10
5500000,3,1,2000,8.3
22500000,5,5,3600,10
10000000,3,3,800,3
15000000,3,2,1600,10.5
19500000,3,1,1500,18.4
17500000,4,4,2850,9.5
17000000,4,2,2353,12.75
22000000,4,4,3200,24
29000000,4,4,4000,10
30000000,4,2,2600,11
4950000,3,1,1200,13.5
32000000,6,5,3850,12
22000000,4,4,2660,11.6
45000000,5,4,4100,10
22000000,4,3,1750,10
19500000,4,4,2400,10.2
25000000,5,3,4500,19.18
5700000,2,1,1400,6.9
21000000,3,3,2180,10
33000000,5,4,3600,8.5
10800000,3,3,1250,6.5
70000000,4,4,3500,24
175000000,6,8,12000,34.5
21000000,4,3,2200,7
15700000,4,3,2500,7
53000000,6,4,3200,20
22000000,7,5,2480,20
27000000,4,3,2751,8.5
25000000,4,3,3000,20
22000000,4,4,2650,11.6
11000000,3,3,1350,7.3
28000000,7,3,3200,20
40000000,4,4,3900,12.75
12000000,3,3,1452,8
27500000,4,4,3000,20.8
12900000,4,1,1600,11
175000000,4,5,4700,55
15000000,4,3,1860,13
17500000,4,3,3000,10
27000000,4,3,3245,9.5
16000000,3,2,1700,25
15000000,3,3,1600,13
25000000,4,3,3170,6.75
22000000,4,4,2650,11.6
41225000,6,4,2922.4,24.75
7000000,3,1,1200,7
35000000,4,3,4000,8.8
10000000,4,2,1900,6
24000000,4,3,2600,7
29800000,4,4,3000,8
22500000,5,4,3045,9
31000000,5,4,4050,12.65
8000000,1,1,1100,6.45
37000000,4,4,3500,10
15000000,4,3,2250,6.5
18500000,4,2,2700,6.5
16000000,5,2,2880,11
29000000,4,2,1600,6
25500000,5,4,3754,11
36000000,4,3,2340,6.15
15000000,4,3,1900,8
9800000,3,3,1345,7
17500000,4,4,2985,9.5
41000000,7,4,5000,11
21000000,4,3,3000,8
40000000,4,3,1500,9
28500000,4,3,2100,8
11800000,3,3,1650,10
128250000,4,2,2000,22.5
3600000,1,1,300,7.1
30000000,5,4,4213,16
21000000,4,3,3000,8
10800000,3,2,1200,6.5
17500000,4,4,2000,9
40000000,4,4,3000,6
22000000,4,4,2898,8
215000000,3,5,4000,11.8
19500000,6,4,1900,10
55000000,4,2,3000,26
14000000,4,1,1400,18.4
28000000,7,3,3200,20
22500000,5,4,3200,9
5800000,2,2,312,1
11000000,3,3,1250,7.3
29000000,5,4,3245,10
8700000,3,1,1200,10
53000000,5,4,4000,10
17500000,4,4,2650,9.5
14000000,4,1,1000,10
4650000,2,2,1600,3
23000000,4,2,2500,16
24000000,4,4,2800,8
32000000,6,5,3500,4
22500000,4,3,1600,9
11500000,3,2,1220,10
180000000,7,7,14000,23
17500000,4,4,2754,9.5
16500000,5,3,1800,10.28
26000000,4,4,3600,7.5
18000000,4,3,2350,6.3
6600000,5,3,615,2.5
15000000,5,2,2000,16.15
5800000,3,1,2000,21
26000000,5,4,3745,11
17800000,3,3,1700,10
13500000,3,3,1550,10
30000000,5,4,4520,16
30000000,5,4,4500,16
19500000,3,2,2120,10
89000000,4,3,3500,13
85000000,6,5,6000,30
15000000,3,3,1650,13
15000000,3,3,2400,6
22500000,3,2,2500,14
22000000,4,4,3200,10
55000000,6,5,4500,15
82000000,4,3,6000,18.5
19000000,4,3,3000,8.5
22000000,4,4,2700,11.6
31000000,5,4,4000,12.65
28000000,4,3,3300,21
22000000,4,4,2850,8
30000000,3,3,1600,9.76
7500000,2,1,1100,4.3
16000000,4,2,2200,6.5
42000000,5,4,5000,10
20000000,3,3,2000,6
22000000,4,3,2900,10
2500000,1,1,174.24,1.24
26000000,4,3,2600,10.75
28500000,4,4,2900,8
16900000,5,3,2300,10
8700000,3,1,2450,10
19000000,4,4,3500,10
14500000,3,3,2150,8.6
34000000,4,4,3100,7
11000000,3,2,1300,7.9
12200000,2,1,1200,6.5
31000000,5,4,4120,16
18500000,4,4,3123,8
20000000,4,3,3000,8.5
37000000,5,4,3000,15
22000000,5,6,3800,6
32000000,6,5,3850,12
21000000,4,4,2650,7
29000000,4,4,4000,10
27000000,5,5,2800,6
31950000,4,3,3200,9
42000000,4,4,3200,10
23000000,5,4,2800,10.25
6250000,2,2,1250,10
18500000,4,2,2600,15
30000000,2,1,2722,10
12700000,4,2,1500,6
50000000,5,4,4000,7.9
18000000,3,2,1450,7.98
175000000,3,3,3500,16.25
12500000,3,3,2200,15
6500000,3,2,1200,10
25000000,6,3,3750,11
35500000,4,4,3500,8
25500000,5,4,3758,11
18000000,4,2,2500,3.5
25500000,5,4,3500,11.5
37000000,5,4,3500,7
80000000,4,3,3200,9
33000000,6,4,3000,10
22500000,5,4,3240,8.5
33000000,4,4,3250,10
21000000,5,5,3145,6.5
7300000,2,2,700,3
34850000,3,1,1600,10.56
35000000,4,4,2163,7.75
18000000,4,4,2400,8
16300000,3,3,1940,8
29800000,5,4,4000,6
50000000,5,2,2220,9.4
22500000,6,2,4500,11
42500000,4,2,3500,10.3
8000000,3,1,1200,8
6500000,3,2,2000,10
22000000,4,4,3000,8.5
22000000,4,4,3325,10
30000000,4,3,2500,20
32300000,5,2,3000,17
11500000,3,1,1300,12
17500000,4,4,2856,9.5
40000000,4,4,4200,12
13800000,3,3,2140,8.6
57500000,3,3,2500,20.5
29500000,4,3,2850,9.2
85000000,5,5,2500,7.1
16500000,4,3,2200,8
210000000,10,10,10000,17.5
26500000,4,4,3500,6.4
15500000,3,3,2200,6.5
28000000,4,5,4100,10
75000000,4,3,4000,18.2
8000000,3,2,1500,10
21000000,4,4,2869,7
50000000,5,5,3200,8.56
32000000,4,3,3500,13
48500000,4,3,3200,10.5
26500000,4,4,2900,7
23500000,6,3,3200,20
14000000,3,2,1800,7
9650000,3,2,1150,2
34000000,5,4,3500,10
35000000,5,3,2500,8.5
9800000,3,1,1500,10
26000000,4,4,2800,7.2
13000000,3,3,1650,7.5
30000000,6,6,4500,8
11500000,3,2,1600,6.1
21000000,3,2,2500,6.05
34000000,4,4,3200,7.5
11800000,4,3,1456,10
29500000,5,4,3785,16
27500000,4,2,3500,15
42000000,5,4,3500,10
14500000,3,3,2145,8.6
35500000,4,4,3200,8
28000000,4,2,2650,8.5
24000000,4,4,2800,10
12500000,3,2,1400,9
9800000,2,1,985,6
16000000,6,4,3500,15
38000000,5,3,3000,22
22500000,4,3,3650,10
9800000,3,1,2400,12
21000000,4,3,3000,8
