,0,1,2,3,4,5,6,7,8,9
67,Spacious | House for Sale - Kotte,14 Jun  5:48 pm,"Kotte, Colombo","32,000,000","Spacious | House for sale @ Kotte----------------------------------------------------------------------------------------------------------------------Land & Floor Area -10.5 perches + 3.5 Reservation (2600sq,ft)-----------------------------------------------------------------------------------------------------------------------Vacant Position / fully tiled flooring4 Bedrooms / (1A/C) with ceiling fans3 Baths / 1 Hot water with others having provisionsEntrance lobby / Living / Dining open to front gardenUpstair TV lobby open to front terracePantry with kitchen open to Lake view back yardRear Lake view balcony / French windowsPipe born water with over head tankBricked Walls / servant toilet with bathSolid wooden interior & exteriorSurrounded by well built walls with remote & wicket gate",Kotte city limit,4,3,"2,600.0 sqft",10.5 perches
68,2 Storied House for Sale in Kotte,30 May 12:51 am,"Kotte, Colombo","23,000,000",🔴REF NO-- MY663,Ethul Kotte,6,3,"3,000.0 sqft",7.0 perches
69,House For Sale in Madiwela(Kotte),29 May  6:46 pm,"Kotte, Colombo","40,000,000",House for sale in Madiwela05 Bed Booms03 Bath RoomsNewly Repaired HouseModern PatternPrice can be negotiable after InspectionRs.40000000/=,5,3,"2,500.0 sqft",14.5 perches,
70,Luxury House for Sale in Kotte [HS15],20 Jul 10:56 am,"Kotte, Colombo","85,000,000","Meticulously maintained luxury house offering extensive living space along with five bedrooms and six bathrooms. The house features a spacious living & dining area, separate pantry and wet kitchen, rooftop terrace and landscaped garden. ","Alakeshwara Road, Ethul Kotte",5,6,"6,300.0 sqft",18.1 perches
71,House For Sale In Kotte,31 May  9:04 am,"Kotte, Colombo","65,000,000","Twin house Located right near the rajamahavihara temple kotte, Hot water lines provide with solar power Parking sufficient for 3 regular vehicles Common balcony ",6,5,"3,550.0 sqft",15.0 perches,
72,House for sale in kotte,29 May  1:13 pm,"Kotte, Colombo","12,500,000",Two story houseParking available125 lakhs12.5 million,Epitamulla road,3,3,"1,500.0 sqft",4.2 perches
73,Three Story Modern House - Kotte,25 May  9:49 pm,"Kotte, Colombo","90,000,000",Three story modern house Bedroom 5Bathroom 6Ac 5Sitting and dinning Pantry and kitchen Servants bathroom and room Drivers roomRoof top,Ethulkotte Alkeshwara Road,5,6,"6,000.0 sqft",18.1 perches
74,Architecturally Designed House Sale Near Kotte,24 May 10:54 pm,"Kotte, Colombo","28,000,000","Architecturally designed & built, Modern 2 storied house Nugegoda.----------------*Only 15 modern houses on this seventeen feet private road*Very safe environment with gated community*7Perches Land with 25ft Road Access.","Shalawa Road.madiwela,Ebuldeniya",3,3,"2,650.0 sqft",7.0 perches
75,Amazing Luxury House for Sale in Pelawatta,24 May 10:31 am,"Kotte, Colombo","85,000,000",5000 square feet 11.5 perches 3 story house 5 bedrooms 5 bathrooms En suite roomsGarage parking  Rooftop terraceSwimming pool Jacuzzi Kitchen and Pantry Small front gardenBalconies 20 ft. access roadGreat ventilationHigh residential areaQuiet neighborhoodGreat access pointsAccess to all amenities,Pelawatta,5,5,"5,000.0 sqft",11.5 perches
76,Ethul Kotte Luxury House for Sale,27 Jun  9:08 am,"Kotte, Colombo","42,000,000","Reference No- KH 16Ethul Kotte,  Kolabathnathri Mawatha,  tropical  architectural design House For Sale. 10 Perches, 3500 Sqft, 4 Bedrooms With 3 Bathrooms, ","Kolabathnathri Mawatha, Ethul Kotte",4,3,"3,500.0 sqft",10.0 perches
77,Pitakotte Luxury House for Sale,26 Jun  9:25 am,"Kotte, Colombo","46,000,000","Reference No- KH 0612 Perches, 3500 Sqft, 4 Bedrooms With 3 Bathrooms, ",Pitakotte,4,3,"3,500.0 sqft",12.0 perches
