,Location,Price,Beds,Baths,House Size,Land Size
2655,"Homagama, Colombo",8500000,3,2,"1,200.0 sqft",11.2 perches
2656,"Piliyandala, Colombo",22500000,5,4,"3,125.0 sqft",8.5 perches
2657,"Dehiwala, Colombo",42000000,4,6,"4,000.0 sqft",5.5 perches
2658,"Malabe, Colombo",28000000,4,4,"2,500.0 sqft",12.0 perches
2659,"Athurugiriya, Colombo",14500000,4,3,"2,500.0 sqft",10.0 perches
2660,"Malabe, Colombo",17800000,3,3,"1,650.0 sqft",10.0 perches
2661,"Boralesgamuwa, Colombo",24500000,4,3,"2,200.0 sqft",6.5 perches
2662,"Piliyandala, Colombo",13700000,3,2,"1,600.0 sqft",10.0 perches
2663,"Kottawa, Colombo",7900000,2,1,"1,100.0 sqft",4.5 perches
2664,"Athurugiriya, Colombo",5000000,3,1,"1,000.0 sqft",6.2 perches
2665,"Kesbewa, Colombo",10000000,3,1,"2,500.0 sqft",8.5 perches
2666,"Pannipitiya, Colombo",27000000,6,2,"2,700.0 sqft",11.42 perches
2667,"Kesbewa, Colombo",6600000,2,1,"1,100.0 sqft",7.5 perches
2668,"Dehiwala, Colombo",26000000,3,2,"2,000.0 sqft",10.5 perches
2669,"Kottawa, Colombo",18000000,3,2,"1,402.0 sqft",20.0 perches
2670,"Kesbewa, Colombo",7500000,3,2,"1,500.0 sqft",14.8 perches
2671,"Malabe, Colombo",16800000,4,3,"2,400.0 sqft",6.3 perches
2672,"Homagama, Colombo",5000000,3,1,"1,300.0 sqft",10.5 perches
2673,"Kesbewa, Colombo",11000000,3,2,"1,700.0 sqft",6.0 perches
2674,"Piliyandala, Colombo",19000000,4,3,"3,000.0 sqft",8.5 perches
2675,"Piliyandala, Colombo",22500000,5,4,"3,012.0 sqft",9.0 perches
2676,"Homagama, Colombo",8000000,3,1,"1,800.0 sqft",10.5 perches
2677,"Maharagama, Colombo",75000000,9,6,"5,000.0 sqft",26.0 perches
2678,"Talawatugoda, Colombo",48500000,4,4,"3,500.0 sqft",10.5 perches
2679,"Malabe, Colombo",17800000,3,3,"1,700.0 sqft",10.0 perches
2680,"Athurugiriya, Colombo",22000000,4,4,"2,650.0 sqft",11.6 perches
2681,"Malabe, Colombo",24000000,4,4,"2,650.0 sqft",8.0 perches
2682,"Piliyandala, Colombo",17500000,4,4,"2,300.0 sqft",9.0 perches
2683,"Mount Lavinia, Colombo",10000000,2,2,"1,595.0 sqft",1.6 perches
2684,"Piliyandala, Colombo",22500000,5,4,"3,215.0 sqft",9.0 perches
2685,"Piliyandala, Colombo",21500000,4,4,"2,750.0 sqft",7.0 perches
2686,"Athurugiriya, Colombo",33800000,4,3,"3,150.0 sqft",10.0 perches
2687,"Malabe, Colombo",22000000,4,3,"2,250.0 sqft",6.5 perches
2688,"Kottawa, Colombo",15500000,3,2,"2,000.0 sqft",14.3 perches
2689,"Talawatugoda, Colombo",32500000,4,3,"2,650.0 sqft",12.4 perches
2690,"Nugegoda, Colombo",45000000,4,3,"3,000.0 sqft",10.0 perches
2691,"Maharagama, Colombo",6500000,3,1,"1,500.0 sqft",7.0 perches
2692,"Piliyandala, Colombo",24900000,7,6,"4,000.0 sqft",19.0 perches
2693,"Dehiwala, Colombo",17500000,3,3,"1,200.0 sqft",4.5 perches
2694,"Athurugiriya, Colombo",11700000,3,3,"1,650.0 sqft",9.0 perches
2695,"Kottawa, Colombo",25000000,4,4,"2,850.0 sqft",7.2 perches
2696,"Boralesgamuwa, Colombo",13500000,4,3,"2,252.0 sqft",2.9 perches
2697,"Piliyandala, Colombo",22500000,5,4,"3,245.0 sqft",9.0 perches
2698,"Nugegoda, Colombo",15000000,4,1,"1,200.0 sqft",7.0 perches
2699,"Kottawa, Colombo",7500000,2,2,"3,000.0 sqft",6.3 perches
2700,"Malabe, Colombo",18000000,4,4,"2,400.0 sqft",8.0 perches
2701,"Pannipitiya, Colombo",18000000,4,2,"4,200.0 sqft",7.5 perches
2702,"Athurugiriya, Colombo",4000000,2,1,600.0 sqft,6.0 perches
2703,"Piliyandala, Colombo",27500000,5,5,"3,210.0 sqft",8.2 perches
2704,"Talawatugoda, Colombo",35500000,4,4,"3,500.0 sqft",8.0 perches
2705,"Colombo 5, Colombo",40000000,5,4,"3,600.0 sqft",7.65 perches
2706,"Pannipitiya, Colombo",39000000,3,2,"2,200.0 sqft",16.0 perches
2707,"Talawatugoda, Colombo",34000000,4,3,"3,100.0 sqft",7.5 perches
2708,"Nugegoda, Colombo",65000000,4,3,"3,600.0 sqft",10.0 perches
2709,"Malabe, Colombo",19000000,4,4,"2,200.0 sqft",10.0 perches
2710,"Battaramulla, Colombo",35000000,5,4,"3,500.0 sqft",7.0 perches
2711,"Piliyandala, Colombo",12300000,2,1,"1,200.0 sqft",7.8 perches
2712,"Piliyandala, Colombo",13700000,3,3,"1,345.0 sqft",10.0 perches
2713,"Nugegoda, Colombo",38000000,3,3,"1,998.0 sqft",8.1 perches
2714,"Colombo 5, Colombo",95000000,3,2,"2,900.0 sqft",7.8 perches
2715,"Talawatugoda, Colombo",34000000,4,3,"3,100.0 sqft",7.5 perches
2716,"Athurugiriya, Colombo",16500000,4,3,"2,200.0 sqft",8.0 perches
2717,"Colombo 10, Colombo",70000000,7,4,"3,000.0 sqft",9.5 perches
2718,"Athurugiriya, Colombo",15000000,4,3,"1,900.0 sqft",8.0 perches
2719,"Battaramulla, Colombo",165000000,4,4,"4,000.0 sqft",21.0 perches
2720,"Piliyandala, Colombo",24000000,5,3,"4,000.0 sqft",10.2 perches
2721,"Kolonnawa, Colombo",3800000,2,1,993.62 sqft,2.7 perches
2722,"Ratmalana, Colombo",15000000,6,4,"3,012.0 sqft",8.6 perches
2723,"Battaramulla, Colombo",175000000,4,4,"4,000.0 sqft",21.0 perches
2724,"Malabe, Colombo",23500000,4,4,"2,450.0 sqft",7.25 perches
2725,"Malabe, Colombo",13000000,3,3,"1,600.0 sqft",10.0 perches
2726,"Malabe, Colombo",23000000,4,4,"2,450.0 sqft",7.5 perches
2727,"Athurugiriya, Colombo",19500000,4,4,"2,400.0 sqft",10.0 perches
2728,"Piliyandala, Colombo",13500000,3,2,"1,500.0 sqft",10.0 perches
2729,"Piliyandala, Colombo",22500000,5,4,"3,246.0 sqft",9.0 perches
2730,"Piliyandala, Colombo",20000000,5,4,"4,000.0 sqft",12.6 perches
2731,"Piliyandala, Colombo",14200000,3,3,"2,150.0 sqft",8.6 perches
2732,"Piliyandala, Colombo",11800000,3,2,"1,540.0 sqft",10.0 perches
2733,"Talawatugoda, Colombo",21000000,4,3,"2,100.0 sqft",8.8 perches
2734,"Nawala, Colombo",175000000,5,4,"4,000.0 sqft",19.0 perches
2735,"Mount Lavinia, Colombo",55000000,4,4,"2,400.0 sqft",13.25 perches
2736,"Piliyandala, Colombo",16000000,4,2,"2,200.0 sqft",6.5 perches
2737,"Boralesgamuwa, Colombo",37500000,5,4,"4,000.0 sqft",15.0 perches
2738,"Piliyandala, Colombo",21000000,3,4,"2,578.0 sqft",11.0 perches
2739,"Boralesgamuwa, Colombo",17000000,5,3,"2,500.0 sqft",9.8 perches
2740,"Malabe, Colombo",24000000,4,4,"2,450.0 sqft",8.0 perches
2741,"Piliyandala, Colombo",16000000,4,2,"2,200.0 sqft",6.5 perches
2742,"Piliyandala, Colombo",21000000,4,3,"2,200.0 sqft",7.0 perches
2743,"Kesbewa, Colombo",7500000,3,1,"1,150.0 sqft",10.0 perches
2744,"Dehiwala, Colombo",47000000,6,4,"2,600.0 sqft",6.4 perches
2745,"Battaramulla, Colombo",255000000,4,4,"3,500.0 sqft",23.5 perches
2746,"Athurugiriya, Colombo",16500000,4,3,"2,200.0 sqft",8.0 perches
2747,"Athurugiriya, Colombo",11500000,3,3,"2,000.0 sqft",7.2 perches
2748,"Piliyandala, Colombo",13700000,3,3,"1,502.0 sqft",10.0 perches
2749,"Piliyandala, Colombo",26500000,5,4,"3,600.0 sqft",8.2 perches
2750,"Rajagiriya, Colombo",110000000,9,9,"6,500.0 sqft",36.3 perches
2751,"Rajagiriya, Colombo",20000000,3,1,"1,500.0 sqft",12.5 perches
2752,"Kaduwela, Colombo",5200000,2,1,540.0 sqft,18.0 perches
2753,"Nugegoda, Colombo",30000000,4,4,"2,500.0 sqft",6.0 perches
2754,"Piliyandala, Colombo",13700000,3,2,"1,600.0 sqft",10.0 perches
2755,"Malabe, Colombo",28000000,7,3,"3,200.0 sqft",20.0 perches
2756,"Kotte, Colombo",25000000,5,4,"2,100.0 sqft",5.5 perches
2757,"Piliyandala, Colombo",13500000,3,3,"1,450.0 sqft",10.0 perches
2758,"Malabe, Colombo",10800000,3,1,"1,300.0 sqft",7.4 perches
2759,"Nugegoda, Colombo",64500000,3,2,"2,600.0 sqft",26.85 perches
2760,"Athurugiriya, Colombo",17000000,4,2,"2,200.0 sqft",6.0 perches
2761,"Malabe, Colombo",22000000,4,4,"2,700.0 sqft",11.6 perches
2762,"Kottawa, Colombo",15000000,4,3,"1,900.0 sqft",8.0 perches
2763,"Athurugiriya, Colombo",13000000,3,3,"1,345.0 sqft",10.0 perches
2764,"Moratuwa, Colombo",26000000,3,1,"2,720.0 sqft",16.5 perches
2765,"Piliyandala, Colombo",17500000,4,4,"2,956.0 sqft",9.8 perches
2766,"Piliyandala, Colombo",22500000,5,4,"3,100.0 sqft",9.0 perches
2767,"Piliyandala, Colombo",25500000,4,3,"3,500.0 sqft",10.0 perches
2768,"Piliyandala, Colombo",4700000,1,1,800.0 sqft,10.0 perches
2769,"Malabe, Colombo",36500000,4,4,"3,200.0 sqft",11.8 perches
2770,"Piliyandala, Colombo",7000000,2,2,"1,300.0 sqft",11.25 perches
2771,"Mount Lavinia, Colombo",36500000,7,4,"4,020.0 sqft",10.07 perches
2772,"Athurugiriya, Colombo",13000000,3,3,"1,650.0 sqft",7.5 perches
2773,"Malabe, Colombo",24500000,4,4,"2,850.0 sqft",6.5 perches
2774,"Piliyandala, Colombo",21500000,5,3,"2,500.0 sqft",8.2 perches
2775,"Piliyandala, Colombo",28000000,4,3,"3,300.0 sqft",21.0 perches
2776,"Kolonnawa, Colombo",32000000,3,2,"2,000.0 sqft",14.5 perches
2777,"Pannipitiya, Colombo",16500000,3,2,"1,450.0 sqft",8.9 perches
2778,"Maharagama, Colombo",24500000,4,2,"2,960.0 sqft",10.0 perches
2779,"Wellampitiya, Colombo",4700000,2,1,980.0 sqft,3.0 perches
2780,"Piliyandala, Colombo",21000000,4,4,"2,789.0 sqft",8.0 perches
2781,"Piliyandala, Colombo",10000000,3,2,"1,670.0 sqft",8.0 perches
2782,"Battaramulla, Colombo",35000000,5,3,"2,800.0 sqft",15.0 perches
2783,"Nugegoda, Colombo",12500000,2,2,"1,700.0 sqft",3.7 perches
2784,"Athurugiriya, Colombo",22000000,4,4,"2,650.0 sqft",11.6 perches
2785,"Malabe, Colombo",17800000,3,3,"1,700.0 sqft",10.0 perches
2786,"Piliyandala, Colombo",13700000,3,2,"1,452.0 sqft",10.0 perches
2787,"Piliyandala, Colombo",15000000,4,2,"2,145.0 sqft",6.5 perches
2788,"Kolonnawa, Colombo",3200000,2,1,500.0 sqft,2.5 perches
2789,"Piliyandala, Colombo",22500000,4,3,"2,500.0 sqft",10.0 perches
2790,"Piliyandala, Colombo",21000000,4,4,"2,300.0 sqft",7.0 perches
2791,"Piliyandala, Colombo",13000000,4,2,"1,550.0 sqft",7.0 perches
2792,"Athurugiriya, Colombo",16500000,4,3,"2,200.0 sqft",8.0 perches
2793,"Nugegoda, Colombo",42500000,5,3,"3,200.0 sqft",7.0 perches
2794,"Malabe, Colombo",16000000,4,3,"22,000.0 sqft",6.5 perches
2795,"Talawatugoda, Colombo",35000000,4,3,"3,500.0 sqft",13.0 perches
2796,"Angoda, Colombo",50000000,8,5,"7,000.0 sqft",16.5 perches
2797,"Piliyandala, Colombo",19000000,4,3,"3,000.0 sqft",8.5 perches
2798,"Piliyandala, Colombo",16000000,4,2,"2,200.0 sqft",6.5 perches
2799,"Battaramulla, Colombo",155000000,6,5,"5,544.0 sqft",20.0 perches
2800,"Piliyandala, Colombo",25500000,5,4,"3,850.0 sqft",11.0 perches
2801,"Piliyandala, Colombo",21000000,5,5,"3,250.0 sqft",6.3 perches
2802,"Piliyandala, Colombo",22500000,4,4,"3,600.0 sqft",9.0 perches
2803,"Athurugiriya, Colombo",22000000,5,3,"2,500.0 sqft",8.0 perches
2804,"Colombo 10, Colombo",13000000,2,1,"1,100.0 sqft",4.0 perches
2805,"Malabe, Colombo",16000000,3,3,"1,600.0 sqft",10.0 perches
2806,"Boralesgamuwa, Colombo",26000000,5,4,"3,589.0 sqft",11.0 perches
2807,"Battaramulla, Colombo",46000000,5,5,"4,500.0 sqft",10.0 perches
2808,"Battaramulla, Colombo",30000000,5,3,"2,600.0 sqft",14.0 perches
2809,"Piliyandala, Colombo",17500000,4,3,"2,700.0 sqft",7.0 perches
2810,"Kottawa, Colombo",26000000,4,4,"2,500.0 sqft",7.5 perches
2811,"Pannipitiya, Colombo",29500000,4,4,"3,100.0 sqft",7.3 perches
2812,"Malabe, Colombo",24000000,4,4,"2,650.0 sqft",8.0 perches
2813,"Battaramulla, Colombo",30000000,4,2,"2,200.0 sqft",13.0 perches
2814,"Boralesgamuwa, Colombo",26000000,4,2,"2,600.0 sqft",16.5 perches
2815,"Maharagama, Colombo",29000000,5,3,"4,200.0 sqft",10.0 perches
2816,"Malabe, Colombo",28500000,5,5,"3,500.0 sqft",7.5 perches
2817,"Rajagiriya, Colombo",45000000,5,3,"4,500.0 sqft",16.0 perches
2818,"Piliyandala, Colombo",15000000,4,2,"2,100.0 sqft",6.0 perches
2819,"Maharagama, Colombo",12000000,3,1,"1,500.0 sqft",9.5 perches
2820,"Talawatugoda, Colombo",24000000,4,4,"2,800.0 sqft",8.0 perches
2821,"Talawatugoda, Colombo",35500000,4,4,"3,400.0 sqft",8.0 perches
2822,"Malabe, Colombo",18000000,4,4,"2,150.0 sqft",7.3 perches
2823,"Piliyandala, Colombo",21500000,4,4,"2,200.0 sqft",7.0 perches
2824,"Colombo 6, Colombo",65000000,6,4,"2,500.0 sqft",8.9 perches
2825,"Piliyandala, Colombo",17500000,4,4,"2,890.0 sqft",9.5 perches
2826,"Boralesgamuwa, Colombo",25500000,5,4,"3,850.0 sqft",11.0 perches
2827,"Kotte, Colombo",50000000,5,2,"3,643.0 sqft",9.33 perches
2828,"Nugegoda, Colombo",42000000,5,4,"4,000.0 sqft",10.5 perches
2829,"Colombo 10, Colombo",6950000,2,2,690.0 sqft,2.5 perches
2830,"Colombo 6, Colombo",75000000,4,3,"2,850.0 sqft",7.5 perches
2831,"Wellampitiya, Colombo",7500000,3,2,900.0 sqft,6.0 perches
2832,"Nugegoda, Colombo",38000000,4,3,"2,724.0 sqft",9.0 perches
2833,"Kesbewa, Colombo",30000000,5,4,"4,500.0 sqft",16.0 perches
2834,"Malabe, Colombo",16000000,3,3,"1,600.0 sqft",10.0 perches
2835,"Colombo 9, Colombo",190000000,10,10,"2,600.0 sqft",12.5 perches
2836,"Battaramulla, Colombo",35000000,5,4,"3,500.0 sqft",7.0 perches
2837,"Boralesgamuwa, Colombo",35000000,4,3,"2,000.0 sqft",6.0 perches
2838,"Boralesgamuwa, Colombo",22000000,3,2,"3,500.0 sqft",7.0 perches
2839,"Homagama, Colombo",7200000,2,1,"1,000.0 sqft",6.26 perches
2840,"Moratuwa, Colombo",30000000,4,4,"2,700.0 sqft",10.0 perches
2841,"Kottawa, Colombo",62500000,6,4,"5,000.0 sqft",15.0 perches
2842,"Kotte, Colombo",130000000,4,3,"3,500.0 sqft",26.0 perches
2843,"Piliyandala, Colombo",22500000,5,4,"3,500.0 sqft",9.0 perches
2844,"Dehiwala, Colombo",35500000,3,3,"1,900.0 sqft",6.7 perches
2845,"Malabe, Colombo",24000000,4,4,"2,650.0 sqft",8.0 perches
2846,"Kesbewa, Colombo",22000000,5,4,"2,500.0 sqft",30.0 perches
2847,"Rajagiriya, Colombo",125000000,5,4,"4,000.0 sqft",17.5 perches
2848,"Homagama, Colombo",14700000,5,4,"1,950.0 sqft",6.0 perches
2849,"Nugegoda, Colombo",34000000,4,3,"3,500.0 sqft",8.13 perches
2850,"Mount Lavinia, Colombo",80000000,5,3,"4,500.0 sqft",13.5 perches
2851,"Moratuwa, Colombo",220000000,5,2,"2,000.0 sqft",10.0 perches
2852,"Piliyandala, Colombo",26000000,4,4,"3,500.0 sqft",7.5 perches
2853,"Talawatugoda, Colombo",32500000,4,3,"3,800.0 sqft",7.5 perches
2854,"Nugegoda, Colombo",98000000,6,6,"5,500.0 sqft",15.0 perches
2855,"Athurugiriya, Colombo",29000000,4,4,"4,000.0 sqft",10.0 perches
2856,"Homagama, Colombo",6800000,2,1,"1,450.0 sqft",10.6 perches
2857,"Colombo 13, Colombo",33000000,2,2,872.0 sqft,3.2 perches
2858,"Malabe, Colombo",22000000,4,4,"3,000.0 sqft",11.0 perches
2859,"Piliyandala, Colombo",16000000,4,3,"2,100.0 sqft",6.5 perches
2860,"Athurugiriya, Colombo",18000000,4,4,"2,100.0 sqft",7.3 perches
2861,"Piliyandala, Colombo",5800000,2,1,750.0 sqft,10.0 perches
2862,"Talawatugoda, Colombo",24000000,4,4,"2,650.0 sqft",8.0 perches
2863,"Homagama, Colombo",23000000,3,1,"5,445.0 sqft",20.0 perches
2864,"Battaramulla, Colombo",82000000,4,4,"4,500.0 sqft",8.0 perches
2865,"Nugegoda, Colombo",70000000,6,9,"4,000.0 sqft",8.5 perches
2866,"Homagama, Colombo",7500000,3,1,"1,700.0 sqft",10.0 perches
2867,"Piliyandala, Colombo",7900000,3,2,"1,500.0 sqft",8.0 perches
2868,"Nugegoda, Colombo",220000000,4,4,"4,900.0 sqft",14.95 perches
2869,"Athurugiriya, Colombo",15000000,3,3,"1,920.0 sqft",10.0 perches
2870,"Kaduwela, Colombo",4500000,3,2,"2,500.0 sqft",11.0 perches
2871,"Piliyandala, Colombo",22500000,5,4,"3,245.0 sqft",8.5 perches
2872,"Piliyandala, Colombo",22000000,4,4,"3,000.0 sqft",8.0 perches
2873,"Battaramulla, Colombo",31000000,3,3,"2,500.0 sqft",7.75 perches
2874,"Colombo 5, Colombo",72500000,5,4,"2,901.0 sqft",9.0 perches
2875,"Athurugiriya, Colombo",13500000,3,3,"2,000.0 sqft",12.65 perches
2876,"Wellampitiya, Colombo",15500000,5,2,"2,722.5 sqft",11.0 perches
2877,"Malabe, Colombo",30000000,4,3,"2,600.0 sqft",8.0 perches
2878,"Kesbewa, Colombo",17500000,4,3,"2,650.0 sqft",9.0 perches
2879,"Malabe, Colombo",28500000,4,4,"3,200.0 sqft",10.5 perches
2880,"Pannipitiya, Colombo",24000000,4,4,"2,600.0 sqft",8.0 perches
2881,"Malabe, Colombo",33000000,4,3,"3,000.0 sqft",10.0 perches
2882,"Angoda, Colombo",19500000,4,3,"3,800.0 sqft",16.0 perches
2883,"Piliyandala, Colombo",21500000,5,4,"2,888.0 sqft",8.2 perches
2884,"Kottawa, Colombo",19000000,5,5,"3,100.0 sqft",9.0 perches
2885,"Piliyandala, Colombo",15000000,4,3,"1,685.0 sqft",13.0 perches
2886,"Piliyandala, Colombo",18500000,4,3,"2,786.0 sqft",8.0 perches
2887,"Piliyandala, Colombo",22500000,5,6,"3,800.0 sqft",6.0 perches
2888,"Kaduwela, Colombo",5500000,4,3,"1,222.0 sqft",11.2 perches
2889,"Moratuwa, Colombo",18500000,3,2,"2,100.0 sqft",10.0 perches
2890,"Piliyandala, Colombo",17500000,4,3,"2,900.0 sqft",7.0 perches
2891,"Piliyandala, Colombo",21500000,5,4,"2,856.0 sqft",8.2 perches
2892,"Malabe, Colombo",10800000,3,3,"1,250.0 sqft",6.5 perches
2893,"Kotte, Colombo",69000000,4,4,"4,500.0 sqft",11.2 perches
2894,"Piliyandala, Colombo",48000000,4,3,"4,200.0 sqft",15.0 perches
2895,"Malabe, Colombo",12600000,3,3,"1,300.0 sqft",6.0 perches
2896,"Kesbewa, Colombo",14600000,4,2,"2,400.0 sqft",10.0 perches
2897,"Pannipitiya, Colombo",29500000,4,4,"3,000.0 sqft",7.3 perches
2898,"Boralesgamuwa, Colombo",21000000,4,4,"2,300.0 sqft",9.0 perches
2899,"Homagama, Colombo",8500000,4,2,"2,000.0 sqft",10.0 perches
2900,"Piliyandala, Colombo",16000000,4,2,"2,200.0 sqft",6.5 perches
2901,"Malabe, Colombo",29000000,4,4,"4,100.0 sqft",10.0 perches
2902,"Homagama, Colombo",29500000,5,4,"3,800.0 sqft",6.0 perches
2903,"Avissawella, Colombo",12500000,2,2,"1,500.0 sqft",10.0 perches
2904,"Nugegoda, Colombo",46000000,5,4,"3,600.0 sqft",15.0 perches
2905,"Piliyandala, Colombo",22500000,4,3,"3,650.0 sqft",10.0 perches
2906,"Athurugiriya, Colombo",23000000,4,4,"2,800.0 sqft",6.2 perches
2907,"Kottawa, Colombo",31000000,4,4,"2,800.0 sqft",8.0 perches
2908,"Malabe, Colombo",28500000,4,3,"2,800.0 sqft",8.0 perches
2909,"Piliyandala, Colombo",21500000,5,3,"2,500.0 sqft",8.2 perches
2910,"Maharagama, Colombo",49000000,7,7,"9,000.0 sqft",21.0 perches
2911,"Piliyandala, Colombo",6200000,2,3,"1,200.0 sqft",9.8 perches
2912,"Piliyandala, Colombo",12000000,3,3,"1,456.0 sqft",8.0 perches
2913,"Piliyandala, Colombo",12000000,3,2,"2,000.0 sqft",6.0 perches
2914,"Talawatugoda, Colombo",55000000,3,1,"2,500.0 sqft",21.0 perches
2915,"Piliyandala, Colombo",22500000,4,4,"3,240.0 sqft",9.0 perches
2916,"Malabe, Colombo",23000000,4,3,"3,220.0 sqft",8.0 perches
2917,"Malabe, Colombo",23900000,4,3,"2,400.0 sqft",8.0 perches
2918,"Malabe, Colombo",68000000,6,6,"5,300.0 sqft",21.0 perches
2919,"Malabe, Colombo",24000000,4,4,"2,650.0 sqft",8.0 perches
2920,"Talawatugoda, Colombo",32000000,3,2,"1,500.0 sqft",14.5 perches
2921,"Nugegoda, Colombo",55000000,4,5,"3,200.0 sqft",9.6 perches
2922,"Rajagiriya, Colombo",30000000,4,2,"2,800.0 sqft",15.0 perches
2923,"Rajagiriya, Colombo",82000000,4,3,"6,000.0 sqft",18.5 perches
2924,"Piliyandala, Colombo",16000000,3,2,"1,700.0 sqft",25.0 perches
2925,"Malabe, Colombo",29000000,4,4,"4,000.0 sqft",10.0 perches
2926,"Piliyandala, Colombo",22000000,4,3,"2,500.0 sqft",6.0 perches
2927,"Battaramulla, Colombo",61000000,4,3,"3,500.0 sqft",13.25 perches
2928,"Piliyandala, Colombo",22000000,4,4,"2,758.0 sqft",8.0 perches
2929,"Nawala, Colombo",85000000,6,6,"4,500.0 sqft",14.0 perches
2930,"Mount Lavinia, Colombo",55000000,8,3,"3,500.0 sqft",9.5 perches
2931,"Maharagama, Colombo",24000000,4,2,"2,000.0 sqft",10.0 perches
2932,"Kesbewa, Colombo",18500000,4,4,"2,600.0 sqft",6.5 perches
2933,"Kottawa, Colombo",11000000,3,2,"1,300.0 sqft",10.0 perches
2934,"Dehiwala, Colombo",46500000,8,6,"3,700.0 sqft",18.5 perches
2935,"Kolonnawa, Colombo",17000000,4,3,"1,200.0 sqft",6.0 perches
2936,"Battaramulla, Colombo",100000000,7,6,"6,200.0 sqft",23.0 perches
2937,"Malabe, Colombo",25800000,4,3,"2,500.0 sqft",10.5 perches
2938,"Homagama, Colombo",4500000,2,2,"1,200.0 sqft",12.0 perches
2939,"Talawatugoda, Colombo",42000000,4,4,"3,500.0 sqft",10.0 perches
2940,"Piliyandala, Colombo",22000000,4,3,"2,900.0 sqft",8.0 perches
2941,"Kolonnawa, Colombo",12000000,2,1,850.0 sqft,8.0 perches
2942,"Malabe, Colombo",17800000,3,3,"1,750.0 sqft",10.0 perches
2943,"Rajagiriya, Colombo",9900000,2,1,"1,361.25 sqft",5.0 perches
2944,"Maharagama, Colombo",26000000,5,4,"1,900.0 sqft",8.5 perches
2945,"Nugegoda, Colombo",49500000,3,3,"4,400.0 sqft",6.0 perches
2946,"Kottawa, Colombo",29500000,4,4,"3,000.0 sqft",7.3 perches
2947,"Malabe, Colombo",26500000,4,3,"3,500.0 sqft",6.4 perches
2948,"Kottawa, Colombo",17500000,3,1,"1,700.0 sqft",20.0 perches
2949,"Piliyandala, Colombo",30000000,5,4,"4,500.0 sqft",16.0 perches
2950,"Homagama, Colombo",7000000,3,2,"1,480.0 sqft",13.7 perches
2951,"Piliyandala, Colombo",11800000,3,3,"1,640.0 sqft",10.0 perches
2952,"Ratmalana, Colombo",28000000,9,6,"3,450.0 sqft",5.05 perches
2953,"Piliyandala, Colombo",16000000,4,3,"2,400.0 sqft",8.5 perches
2954,"Piliyandala, Colombo",11500000,3,2,"1,600.0 sqft",6.0 perches
2955,"Kottawa, Colombo",16500000,4,4,"1,810.0 sqft",10.4 perches
2956,"Piliyandala, Colombo",21500000,5,3,"2,500.0 sqft",8.2 perches
2957,"Athurugiriya, Colombo",16200000,5,3,"3,250.0 sqft",9.5 perches
2958,"Battaramulla, Colombo",375000000,5,5,"8,600.0 sqft",30.0 perches
2959,"Piliyandala, Colombo",22000000,4,4,"2,758.0 sqft",8.0 perches
2960,"Piliyandala, Colombo",8300000,2,1,"1,400.0 sqft",8.0 perches
2961,"Nugegoda, Colombo",32000000,4,3,"4,000.0 sqft",15.0 perches
2962,"Piliyandala, Colombo",22000000,4,4,"2,200.0 sqft",8.0 perches
2963,"Athurugiriya, Colombo",9300000,3,1,"1,500.0 sqft",7.8 perches
2964,"Homagama, Colombo",6900000,2,1,"1,400.0 sqft",10.0 perches
2965,"Athurugiriya, Colombo",13500000,3,3,"1,600.0 sqft",10.0 perches
2966,"Pannipitiya, Colombo",26000000,4,4,"3,600.0 sqft",7.5 perches
2967,"Piliyandala, Colombo",25500000,5,3,"3,500.0 sqft",10.0 perches
2968,"Malabe, Colombo",20000000,3,3,"2,300.0 sqft",9.0 perches
2969,"Homagama, Colombo",11000000,2,2,"1,800.0 sqft",11.8 perches
2970,"Battaramulla, Colombo",39000000,5,5,"3,900.0 sqft",10.0 perches
2971,"Moratuwa, Colombo",43000000,6,3,"5,760.0 sqft",15.0 perches
2972,"Piliyandala, Colombo",15000000,4,3,"1,675.0 sqft",13.0 perches
2973,"Dehiwala, Colombo",31500000,4,4,"2,286.0 sqft",5.3 perches
2974,"Rajagiriya, Colombo",110000000,6,8,"12,000.0 sqft",34.5 perches
2975,"Kottawa, Colombo",8500000,3,2,"2,000.0 sqft",11.0 perches
2976,"Talawatugoda, Colombo",34000000,4,4,"3,500.0 sqft",8.0 perches
2977,"Malabe, Colombo",36000000,5,4,"3,550.0 sqft",11.5 perches
2978,"Kohuwala, Colombo",80000000,3,3,"3,500.0 sqft",14.67 perches
2979,"Malabe, Colombo",21500000,4,3,"2,550.0 sqft",7.0 perches
2980,"Dehiwala, Colombo",47000000,4,4,"3,300.0 sqft",11.5 perches
2981,"Piliyandala, Colombo",21000000,3,4,"2,500.0 sqft",11.0 perches
2982,"Piliyandala, Colombo",26000000,5,4,"3,758.0 sqft",11.0 perches
2983,"Talawatugoda, Colombo",28500000,4,3,"2,950.0 sqft",15.0 perches
2984,"Piliyandala, Colombo",22500000,5,4,"3,200.0 sqft",9.0 perches
2985,"Colombo 5, Colombo",125000000,5,4,"4,200.0 sqft",12.0 perches
2986,"Malabe, Colombo",29000000,5,5,"3,100.0 sqft",10.0 perches
2987,"Piliyandala, Colombo",21000000,5,5,"3,250.0 sqft",6.7 perches
2988,"Piliyandala, Colombo",21500000,5,3,"2,550.0 sqft",8.2 perches
