,0,1,2,3,4,5,6,7
68,20.03 P Bare Land Sale Boralesgamuwa,12 Jun  7:58 am,"Boralesgamuwa, Colombo","790,000",Rs 790000.00 LAKHS per perchNegotiable,FACING 10 TH MILE POST ROAD 10TH MILE POST KATUWAWALA BORALESGAMUWA,"Commercial, Residential",20.03 perches
69,Land for Sale in Boralesgamuwa,14 Jul  7:26 am,"Boralesgamuwa, Colombo","1,400,000",LAND with Private Access to BORALESGAMUWA - LAKE & WALKING TRACK ,"Commercial, Residential",25.0 perches,
70,Super Land for Sale Boralasgamuwa,11 Jun 10:55 am,"Boralesgamuwa, Colombo","1,275,000",15perches square land covering parapet walls 50ft Rd frontage 20ft rd facing superb land 350m to 119.rd.700m to 120 rd facing Embillawatta Rd high land with natural soil highly residential area very close to Maharagama Boralasgamuwa Nugegoda and Japura univarsity better to build your own home price 1275000 per perch genuine buyers well come after appointments,Boralasgamuwa Embillawatta Rd,Residential,15.0 perches
71,12P Land & Annex for Sale in Bokundara, 9 Jun 10:40 pm,"Boralesgamuwa, Colombo","14,500,000","Rs 14,500,000 LAKHS Negotiable",200 meters to120 Colombo -Horana bus roust .Bokundara,Residential,12.0 perches
72,25 perch with old house Boralesgamuwa Bokundara,28 Jun 11:00 am,"Boralesgamuwa, Colombo","1,100,000",Real Solutions for your Real Estate Needs,boralesgamuwa bokundara school lane,"Commercial, Residential",25.0 perches
73,Land for Sale in Borelasgamuwa,16 Jul  9:40 pm,"Boralesgamuwa, Colombo","815,000",9.6 perches Original Documents Good Neighborhood  5 minutes to the Junction!,Residential,9.6 perches,
74,Land for Sale Boralasgamuwa, 5 Jul 10:23 am,"Boralesgamuwa, Colombo","1,200,000",100 meter to 120 bus root good living area,suriyamal mawatha diulapitiya boralasgamuwa,Residential,12.0 perches
75,Land with Building for Sale in Boralesgamuwa,30 Jun  9:41 am,"Boralesgamuwa, Colombo","3,250,000",Land with Building for Sale in Boralesgamuwa==================================,"Commercial, Residential",12.5 perches,
76,BORARESGAMUWA 10P LAND FOR SALE, 3 Jun  1:48 am,"Boralesgamuwa, Colombo","20,000,000",BORARESGAMUWA 10P LAND  FOR SALE.(MALANI BULATHA SINHALA MAWATHA)119 Bus Routes Dehiwala - maharagama,119 Bus Routes Dehiwala - maharagama,Residential,10.0 perches
77,Land for Sale in Bellanwila, 2 Jun 11:22 am,"Boralesgamuwa, Colombo","2,000,000",බෙල්ලන්විල පන්සල ආසන්නයේ පර්චස් 3.75ක බිම් කොටසක් වහාම විකිණීමට ඇත.පර්චස් එකක් ලක්ෂ 2000000.,"විහාර මාවත, බෙල්ලන්විල.",Residential,3.75 perches
78,Land For Sale in Pepiliyana,10 Jul 11:21 am,"Boralesgamuwa, Colombo","2,500,000","P.60Walauwatta, Pepiliyana2 minutes distance to 120 main bus routeWide access roadsClear deedsජනප්‍රිය පාසල් සහ සුපිරි වෙළඳසැල් වලට විනාඩි කිහිපයක දුරසියලු නාගරික පහසුකම් පුළුල් පිවිසුම් මාර්ග පිරිසිදු ඔප්පු පදිංචියට වඩාත් සුදුසු පරිසරය ඔබට ලැබෙන අගනාම අවස්ථාව මග හැර නොගන්න","Waluwaththa, Pepiliyana","Commercial, Residential, Other",60.0 perches
