,0,1,2,3,4,5,6,7,8,9
68,Boutique Kotte House with Scenic Parliament View, 8 Jun  9:20 am,"Kotte, Colombo","250,000","Fully furnished with all electrical appliances, hot water, air conditioned rooms, kitchen, pantry, spacious living area and balconies, separate two rooms for maid and driver, closed garage for two vehicles.Built in Sri Lanka’s administrative capitol Kotte in the leafy Baddagana Sub Urbs, the house is a compact Ground + Two storied house overlooking the Sri Lankan Parliament and the lake surrounding it.",5,5,"3,636.0 sqft",10.0 perches,
69,Luxury Two Story House for Rent Kotte,28 Jun 10:22 am,"Kotte, Colombo","225,000",Two storey house for rent 5 bedrooms 3 bedrooms sqft 2000 servant room and bathroom garden swimin pool lake facing monthly rent 225000 advance 6 month half month broker fees please no brokers,jayawardena pura kotte,5,4,"2,000.0 sqft",10.0 perches
70,Two Story House for Rent - Kotte, 7 Jun  7:03 pm,"Kotte, Colombo","60,000",200m to main roadOld house with same founcherParking two veachilesSix months advance,Bangala joushion,3,1,"1,200.0 sqft",20.0 perches
71,Rent for Upstair at - Pitakotte, 7 Jun 10:56 am,"Kotte, Colombo","55,000","4 Bedrooms,2 Bathrooms Separate Entrance with A/c and Hot Water.Parking Available.",4,2,"1,200.0 sqft",8.5 perches,
72,Modern Ground Floor Unit in Kotte, 6 Jun 11:54 pm,"Kotte, Colombo","50,000",🔴REF NO-- JU672,Kotte   Rajamahavihara rd,2,1,850.0 sqft,12.0 perches
73,Two Story Modern House - Kotte, 5 Jun  9:59 pm,"Kotte, Colombo","130,000",Two story modern house Bedroom 4Bathroom 43 attached bathroom 1 commom bathroom ,kotte Epitamulla road,4,3,"3,000.0 sqft",12.0 perches
74,2 Story Full Furniture Swimming Pool House for Rent - Kotte,27 Jun 11:04 am,"Kotte, Colombo","160,000",2 story full furniture swimming pool houseBedroom 4Bathroom 3Brand new furniture Sitting and dinning full A.c Modern pantry and kitchen Servants bathroom and room Hot water solar GardenMaster bedroom attached 4 Ac2 balcony Roller door 2 vehicles parking garage 24 hours security Gym areaTv lobby 20 feet road placing Rs.1600006 months advance Contact agent laksiri,Kotte Madiwela Road,4,3,"2,000.0 sqft",10.0 perches
75,House for Rent Ground Floor in - Kotte, 4 Jun  5:47 pm,"Kotte, Colombo","30,000","House for Rent Ground Floor  with 1 Bed Room/seating Area/kitchen/wash Room/ceiling Fan,Please Note - Require 6 Month Advance & No Parking Facility for Vehicle.Possible only Motorcycle.","26/1 Rajamaha Vihara Road,pita Kotte",1,1,"1,000.0 sqft",4.0 perches
76,Upper floor of a house for Rent - Etul-Kotte, 7 Jun 10:00 pm,"Kotte, Colombo","45,000","Fully tiled up stair house. Two bed rooms and one Utility room .Two bathroomsSitting, Pantry, Kitchen, Balcony, Wooden Ceiling, Garage, Separate Gate. Safe Neighborhood.",Etul-kotte,2,2,"1,000.0 sqft",8.0 perches
77,House for rent in Ethul kotte, 3 Jun  2:00 pm,"Kotte, Colombo","55,000","Upstairs house for rent in Etual Kotte, 3 bed rooms, 2 bathrooms,pantry, living room,front and rear balconies. Please call  Parakum","842/2,Ethul kotte,Kotte",3,2,"1,000.0 sqft",10.0 perches
78,Ground for 3 Br House Rent Madiwela - Kotte, 2 Jun  2:43 pm,"Kotte, Colombo","75,000","Ground  Floor House For Rent Madiwela Kotte200 meters to Borella - NawaRohala 153 Bus Route . Mdiwela kotte---------------03 Bed Rooms 1bed Room A/C01 Bath Rooms with Attached and Hot water01 Common  Bathroom Living Hall, Dining,Tv RoomSeparate  Kitchen with Pantry2 car parkingServant  Room And toilet ",200 meters to Borella - NawaRohala 153 Bus Route . Mdiwela kotte,3,3,"1,850.0 sqft",12.0 perches
79,Up Stair Unit for Rent - Kotte,31 May 11:23 pm,"Kotte, Colombo","35,000",Parking availableLight and water saparateSix months advance,Epitamulla road,2,1,800.0 sqft,4.0 perches
80,Upstair House for rent in Pitakotte,31 May  5:04 pm,"Kotte, Colombo","60,000","Newly Built house (01st floor) for rent in Mission Road - Pitakotte 3 Bedrooms, 2 Bathrooms, Large Car Porch, Living Room, Pantry and kitchen, Balcony(2 sided)  600 meters away from Pitakotte Junction Fully Tiled 2000 sqft Living Space Separated water & electricity billsCloser to: Food City, Markets, Sri Jayawardhanapura Hospital and etcIdeal for couples, small family","Mission Road , Pitakotte",3,2,"2,000.0 sqft",12.0 perches
81,Three Story House for Rent Rajamahavehara,30 May  1:01 pm,"Kotte, Colombo","150,000",300m to main RoadFive veachiles parking spaceMore suitable for officeNo spa or gest houseSix months advance,Rajamahavehara Road,7,7,"6,000.0 sqft",20.0 perches
82,House for Rent - Kotte,29 May  1:14 pm,"Kotte, Colombo","450,000",Big garden with Single story houseGood for office or restaurant FabNo gest or spaLone Lease,Pagoda Sakiand Block,5,3,"3,500.0 sqft",40.0 perches
83,Luxury House for Rent in Kotte, 9 Jul  7:08 pm,"Kotte, Colombo","100,000",Two storey modern house in Kotte in close proximity to Parliament is available for rent.,"38/20, 3rd Lane, Beddagana, Kotte.",5,4,"2,900.0 sqft",15.0 perches
84,House for Rent in Kotte (960 B/1 ), 9 Jul  2:46 pm,"Kotte, Colombo","150,000",Two story House with Three Bedrooms and Two common bathroom3500 sqft,BADDAGANA ROAD,3,2,"3,500.0 sqft",13.0 perches
