,Location,Price,Beds,Baths,House Size,Land Size
544,Dehiwala,95000000,6,5,4500.0,25.0
545,Homagama,17000000,4,3,3000.0,16.25
546,Maharagama,42000000,5,3,3968.0,13.64
547,Hanwella,16900000,3,2,2700.0,28.0
548,Talawatugoda,13500000,4,3,1850.0,7.0
549,Dehiwala,40000000,5,5,4300.0,12.5
550,Talawatugoda,35000000,4,4,3000.0,8.8
551,Piliyandala,22000000,4,4,1130.0,8.3
552,Colombo 6,60000000,5,5,3500.0,8.6
553,Rajagiriya,22000000,5,2,2723.0,10.0
554,Talawatugoda,45000000,4,4,4000.0,12.0
555,Kottawa,14000000,3,2,1288.0,8.0
556,Kaduwela,16000000,3,3,2200.0,6.8
557,Battaramulla,16500000,3,2,2200.0,7.1
558,Athurugiriya,8300000,2,1,1600.0,12.0
559,Kottawa,18000000,5,4,2880.0,7.8
560,Hanwella,15000000,3,1,2034.0,14.7
561,Athurugiriya,19000000,4,4,2400.0,8.0
562,Maharagama,15500000,4,2,1300.0,6.8
563,Malabe,30000000,5,4,3500.0,16.0
564,Kottawa,14000000,3,1,1950.0,18.5
565,Kaduwela,19000000,4,2,2000.0,14.0
566,Athurugiriya,4600000,2,1,1144.0,10.0
567,Colombo 5,6300000,2,1,1000.0,6.9
568,Battaramulla,30000000,4,2,2200.0,13.0
569,Kottawa,20000000,4,4,2500.0,8.0
570,Ratmalana,18000000,3,2,2450.0,10.0
571,Nugegoda,75000000,5,4,4850.0,21.5
572,Kaduwela,6700000,3,1,1200.0,12.0
573,Kottawa,90000000,4,4,4200.0,40.0
574,Kesbewa,6900000,2,1,1000.0,9.3
575,Colombo 5,80000000,3,2,3000.0,20.0
576,Battaramulla,42000000,5,3,2800.0,15.0
577,Malabe,35000000,6,6,3800.0,12.0
578,Mount Lavinia,21000000,4,3,1750.0,4.0
579,Kottawa,26000000,4,2,2700.0,13.0
580,Nawala,130000000,5,4,6000.0,22.5
581,Maharagama,27500000,4,4,2000.0,8.0
582,Athurugiriya,7900000,3,2,1500.0,6.0
583,Colombo 5,10000000,3,1,1500.0,10.0
584,Nugegoda,29000000,4,3,2800.0,8.33
585,Talawatugoda,13800000,4,3,1880.0,6.8
586,Malabe,12800000,3,3,1300.0,7.9
587,Malabe,16200000,4,1,1800.0,13.5
588,Malabe,24000000,4,4,2900.0,7.0
589,Malabe,21000000,4,4,2450.0,7.0
590,Malabe,18000000,4,4,2200.0,7.0
591,Piliyandala,12500000,4,2,1750.0,6.5
592,Malabe,46000000,4,4,3500.0,11.8
593,Nugegoda,21000000,3,3,1300.0,17.0
594,Pannipitiya,18000000,3,3,2700.0,14.0
595,Kottawa,12500000,3,3,1650.0,8.5
596,Kottawa,16500000,3,2,2027.0,14.3
597,Homagama,34000000,4,1,2000.0,60.0
598,Nugegoda,59500000,7,5,5200.0,12.5
599,Athurugiriya,9975000,4,2,2200.0,11.23
600,Talawatugoda,32500000,4,4,3500.0,11.0
601,Pannipitiya,13000000,3,3,1500.0,10.7
602,Malabe,22500000,4,4,2800.0,10.0
603,Malabe,33000000,6,5,3900.0,12.0
604,Malabe,16000000,3,3,1600.0,10.0
605,Malabe,11000000,3,3,1300.0,6.5
606,Malabe,23000000,4,4,2800.0,9.0
607,Athurugiriya,13500000,3,3,1650.0,10.0
608,Malabe,105000000,5,5,6600.0,40.0
609,Kottawa,32500000,6,2,3000.0,15.0
610,Kohuwala,30000000,4,2,2600.0,11.0
611,Pannipitiya,16000000,5,3,2000.0,11.5
612,Colombo 10,7500000,3,2,1200.0,4.4
613,Kottawa,14000000,3,2,1288.0,8.0
614,Maharagama,18000000,2,2,1500.0,7.0
615,Maharagama,22000000,4,3,2850.0,8.0
616,Athurugiriya,18000000,4,2,2537.0,6.3
617,Nugegoda,32000000,3,2,2000.0,6.1
618,Kottawa,26000000,4,2,2700.0,13.0
619,Kottawa,10000000,2,1,700.0,7.5
620,Angoda,18500000,4,1,3000.0,18.44
621,Talawatugoda,30000000,3,3,2500.0,11.0
622,Nugegoda,42000000,5,4,3455.0,12.25
623,Piliyandala,7200000,3,2,2500.0,11.5
624,Kotte,127500000,5,4,9000.0,18.0
625,Kotte,39000000,5,5,4000.0,10.0
626,Malabe,21500000,4,3,2850.0,6.0
627,Athurugiriya,8000000,2,2,1800.0,6.0
628,Battaramulla,12500000,3,3,1200.0,7.0
629,Boralesgamuwa,22000000,4,2,1100.0,13.0
630,Dehiwala,80000000,9,4,5000.0,20.0
631,Malabe,18000000,4,4,2200.0,7.0
632,Piliyandala,11000000,4,2,1638.0,6.8
633,Boralesgamuwa,25000000,5,3,2725.0,12.0
634,Piliyandala,8700000,2,2,1250.0,6.0
635,Piliyandala,16000000,4,2,2100.0,6.0
636,Kesbewa,16000000,4,2,2100.0,6.0
637,Kesbewa,8700000,2,2,1250.0,6.0
638,Mount Lavinia,56000000,9,7,4500.0,10.0
639,Battaramulla,29000000,4,4,3000.0,6.0
640,Malabe,21000000,4,4,2450.0,7.0
641,Malabe,30000000,4,4,2900.0,8.0
642,Malabe,19000000,3,3,2400.0,10.0
643,Malabe,20000000,4,4,2500.0,10.0
644,Athurugiriya,11000000,3,3,1400.0,9.0
645,Kottawa,10000000,2,1,700.0,7.5
646,Malabe,33000000,6,6,3800.0,12.0
647,Malabe,24000000,4,4,2900.0,7.0
648,Athurugiriya,27000000,5,4,5480.0,12.8
649,Kottawa,27000000,5,4,5408.0,12.8
650,Battaramulla,16500000,3,2,2200.0,7.1
651,Malabe,16000000,3,2,1600.0,10.0
652,Dehiwala,29000000,5,2,1600.0,7.0
653,Athurugiriya,6400000,2,1,1000.0,6.0
654,Dehiwala,40000000,4,3,3000.0,14.0
655,Ratmalana,9500000,3,1,1600.0,7.0
656,Nugegoda,40000000,3,3,2400.0,14.5
657,Colombo 10,4000000,2,2,1000.0,1.7
658,Malabe,28000000,4,5,3500.0,6.0
659,Malabe,68000000,6,6,5300.0,21.0
660,Talawatugoda,12000000,4,2,1976.0,6.85
661,Kotte,55000000,3,3,2000.0,20.0
662,Kesbewa,12500000,4,3,1850.0,9.0
663,Nugegoda,42000000,4,3,2980.0,8.0
664,Talawatugoda,28000000,6,4,3650.0,12.5
665,Malabe,15500000,6,3,2500.0,12.0
666,Dehiwala,28000000,4,2,2000.0,7.0
667,Piliyandala,13000000,4,2,1550.0,7.0
668,Kottawa,13000000,4,2,1550.0,7.0
669,Kesbewa,12800000,3,1,1200.0,7.5
670,Battaramulla,8000000,2,1,671.0,3.0
671,Malabe,7200000,2,1,1000.0,6.0
672,Maharagama,8000000,3,1,1950.0,9.0
673,Kottawa,13000000,3,3,1580.0,8.0
674,Kottawa,26000000,4,4,2900.0,10.0
675,Kottawa,17000000,4,3,2100.0,6.2
676,Malabe,46000000,5,4,3500.0,11.8
677,Kottawa,12000000,3,1,1100.0,6.5
678,Nugegoda,75000000,3,2,2000.0,36.0
679,Malabe,23000000,4,4,2800.0,9.0
680,Malabe,24000000,4,4,2900.0,7.0
681,Dehiwala,5500000,2,1,871.0,3.0
682,Battaramulla,22800000,4,4,1885.0,5.5
683,Piliyandala,14000000,3,2,1200.0,9.7
684,Athurugiriya,20000000,4,3,2700.0,10.0
685,Nawala,37500000,3,1,1200.0,10.56
686,Nawala,57000000,4,3,3000.0,7.5
687,Nawala,85000000,4,3,2100.0,13.32
688,Nawala,98000000,4,4,3500.0,9.7
689,Battaramulla,22500000,3,2,1800.0,10.5
690,Boralesgamuwa,15000000,3,2,2000.0,8.25
691,Wellampitiya,6300000,3,2,1000.0,5.25
692,Athurugiriya,31000000,4,5,4000.0,10.0
693,Talawatugoda,32500000,4,4,3200.0,10.0
694,Talawatugoda,57500000,5,5,3800.0,20.0
695,Padukka,5000000,2,1,1200.0,18.0
696,Talawatugoda,34000000,4,4,3300.0,8.0
697,Talawatugoda,42000000,5,5,4000.0,12.5
698,Battaramulla,18000000,3,3,1800.0,10.5
699,Boralesgamuwa,23000000,5,2,2500.0,8.6
700,Homagama,6900000,4,2,1500.0,10.0
701,Colombo 5,40000000,10,10,1500.0,70.0
702,Colombo 6,50000000,3,2,2500.0,6.5
703,Piliyandala,16500000,6,3,2800.0,18.0
704,Pannipitiya,39500000,4,4,4000.0,20.0
705,Boralesgamuwa,27500000,4,4,3000.0,10.0
706,Piliyandala,9000000,2,2,1250.0,6.0
707,Piliyandala,16000000,4,4,3200.0,7.2
708,Athurugiriya,19500000,4,3,2850.0,7.5
709,Ratmalana,9600000,3,2,650.0,5.9
710,Nugegoda,220000000,4,4,4000.0,14.5
711,Battaramulla,38000000,4,4,3500.0,10.0
712,Colombo 5,45000000,3,2,2000.0,5.6
713,Mount Lavinia,21000000,4,3,2000.0,4.0
714,Rajagiriya,57000000,5,5,3000.0,10.5
715,Malabe,6900000,2,2,1077.0,3.5
716,Malabe,9500000,3,1,2000.0,9.7
717,Dehiwala,37500000,3,3,3200.0,6.0
718,Homagama,11200000,3,3,1580.0,8.0
719,Rajagiriya,28500000,4,3,2500.0,6.0
720,Athurugiriya,950000000,6,3,3000.0,15.0
721,Angoda,60000000,4,3,2000.0,13.1
722,Malabe,18000000,3,3,2300.0,6.5
723,Nugegoda,47000000,5,3,4500.0,7.9
724,Padukka,7900000,3,3,1600.0,20.0
725,Battaramulla,17500000,4,2,714.0,5.35
726,Kottawa,10000000,2,1,700.0,7.5
727,Homagama,9000000,3,3,1480.0,7.5
728,Nugegoda,14000000,3,2,800.0,10.02
729,Rajagiriya,160000000,8,2,4000.0,12.0
730,Mount Lavinia,26500000,3,2,1700.0,7.5
731,Colombo 8,18000000,5,2,1582.0,5.4
732,Nugegoda,21000000,3,2,1950.0,11.8
733,Maharagama,52500000,4,3,4500.0,12.0
734,Dehiwala,40000000,2,2,1490.0,14.9
735,Mount Lavinia,14000000,3,1,800.0,3.8
736,Mount Lavinia,24000000,4,3,2000.0,4.0
737,Dehiwala,40000000,4,4,3000.0,6.0
738,Boralesgamuwa,12500000,2,2,1580.0,15.8
739,Kaduwela,60000000,3,3,1000.0,120.0
740,Rajagiriya,39000000,4,4,3600.0,30.0
741,Malabe,28500000,5,4,3500.0,10.0
742,Homagama,7900000,3,2,2000.0,10.0
743,Wellampitiya,6800000,2,2,1200.0,4.2
744,Malabe,24000000,4,4,2900.0,7.0
745,Dehiwala,4300000,3,1,200.0,2.0
746,Malabe,22500000,4,4,2800.0,10.0
747,Malabe,30000000,4,4,2900.0,8.0
748,Kolonnawa,2500000,2,1,1400.0,4.0
749,Boralesgamuwa,36000000,4,3,3050.0,10.5
750,Talawatugoda,31000000,5,4,38000.0,7.5
751,Piliyandala,10900000,2,2,865.0,11.95
752,Colombo 6,120000000,6,4,3500.0,11.0
753,Nugegoda,29000000,4,3,2800.0,8.33
754,Homagama,6800000,3,2,1200.0,10.0
755,Colombo 5,55000000,4,3,3000.0,10.0
756,Talawatugoda,41000000,4,4,3750.0,17.0
757,Athurugiriya,26000000,5,4,3300.0,8.5
758,Kottawa,19000000,3,3,2400.0,10.0
759,Athurugiriya,19000000,3,3,2400.0,10.0
760,Mount Lavinia,11500000,3,1,900.0,8.0
761,Athurugiriya,8300000,2,1,1600.0,12.0
762,Dehiwala,29500000,3,4,2600.0,6.0
763,Malabe,23000000,4,4,2800.0,9.0
764,Malabe,23000000,3,3,2400.0,10.0
765,Malabe,11800000,3,3,1500.0,8.0
766,Malabe,21000000,4,4,2450.0,7.0
767,Talawatugoda,20000000,5,3,2900.0,10.5
768,Mount Lavinia,20000000,4,4,2680.0,4.5
769,Moratuwa,7500000,3,1,2000.0,5.37
770,Angoda,14500000,3,2,1100.0,11.5
771,Piliyandala,8900000,3,2,1450.0,10.0
772,Piliyandala,24000000,5,4,3400.0,11.5
773,Kotte,95000000,3,3,5000.0,12.0
774,Colombo 5,147500000,5,3,2500.0,11.6
775,Battaramulla,115000000,5,3,4012.0,43.0
776,Nugegoda,120000000,5,4,3000.0,22.0
777,Boralesgamuwa,31500000,4,3,3150.0,6.5
778,Boralesgamuwa,17500000,6,3,2200.0,6.7
779,Malabe,46000000,4,4,3500.0,11.8
780,Colombo 15,25000000,2,2,800.0,6.5
781,Talawatugoda,38000000,3,3,5000.0,21.8
782,Homagama,5500000,2,1,1500.0,13.75
783,Maharagama,7285000,3,2,1072.0,6.0
784,Maharagama,18000000,3,3,2650.0,8.0
785,Homagama,8580000,2,1,852.0,7.0
786,Boralesgamuwa,34000000,4,3,3500.0,6.3
787,Kolonnawa,9000000,2,1,1100.0,6.0
788,Piliyandala,16500000,5,2,2524.0,8.5
789,Athurugiriya,31000000,4,5,4000.0,10.0
790,Kottawa,19500000,5,3,3200.0,11.5
791,Talawatugoda,32500000,4,4,3200.0,10.0
792,Kottawa,25000000,4,2,2500.0,14.0
793,Kottawa,22000000,5,4,2900.0,9.8
794,Battaramulla,30000000,5,4,3500.0,16.0
795,Athurugiriya,19000000,4,4,2400.0,8.0
796,Piliyandala,5000000,3,1,1400.0,10.0
797,Battaramulla,50000000,6,5,3600.0,17.6
798,Dehiwala,55000000,5,6,3750.0,12.0
799,Kesbewa,6500000,3,1,1000.0,6.0
800,Athurugiriya,13500000,3,3,1650.0,10.0
801,Dehiwala,34000000,2,2,1300.0,7.2
802,Athurugiriya,28000000,5,4,2500.0,16.0
803,Kolonnawa,27500000,5,2,2300.0,5.0
804,Talawatugoda,16500000,2,2,1000.0,6.0
805,Kottawa,2500000,2,1,1500.0,12.0
806,Malabe,25000000,4,3,2240.0,10.0
807,Malabe,30000000,5,4,2600.0,10.0
808,Homagama,14500000,5,2,3000.0,25.5
809,Talawatugoda,34000000,4,4,3300.0,8.0
810,Malabe,21500000,4,3,2850.0,6.0
811,Talawatugoda,21500000,4,3,2200.0,6.5
812,Moratuwa,7950000,3,1,1500.0,9.8
813,Kottawa,24800000,4,4,2500.0,7.0
814,Hanwella,5000000,3,2,1250.0,10.0
815,Battaramulla,18000000,3,3,1800.0,10.0
816,Kesbewa,12000000,3,3,2722.5,20.0
817,Kottawa,4800000,1,1,680.0,3.6
818,Malabe,22500000,4,4,2800.0,8.0
819,Dehiwala,16000000,2,1,1960.0,7.3
820,Malabe,21000000,4,4,2450.0,7.0
821,Malabe,24000000,4,4,2900.0,7.0
822,Talawatugoda,43000000,6,3,2500.0,20.0
823,Malabe,18000000,4,4,2200.0,7.0
824,Malabe,16000000,3,3,1600.0,10.0
825,Dehiwala,46000000,4,4,2800.0,16.0
826,Moratuwa,6350000,3,2,1400.0,5.7
827,Battaramulla,24000000,4,4,2850.0,8.0
828,Piliyandala,15000000,3,1,1300.0,11.0
829,Kesbewa,22000000,4,3,1820.0,7.63
830,Malabe,37000000,4,4,2900.0,10.0
831,Kottawa,11500000,3,1,1200.0,7.5
832,Malabe,26500000,5,3,2400.0,6.35
833,Dehiwala,54600000,10,6,8500.0,12.0
834,Pannipitiya,26000000,4,4,3600.0,10.0
835,Nugegoda,5500000,2,1,850.0,4.5
836,Colombo 6,28000000,4,4,1700.0,3.5
837,Maharagama,25000000,8,6,3000.0,18.0
838,Talawatugoda,18500000,4,2,1850.0,17.0
839,Battaramulla,37000000,4,4,2900.0,10.0
840,Nawala,65000000,7,7,5000.0,15.0
841,Dehiwala,42500000,6,3,3000.0,5.9
842,Talawatugoda,53000000,5,4,4000.0,10.25
843,Talawatugoda,21000000,4,3,2650.0,11.0
844,Malabe,12000000,3,2,2300.0,10.0
845,Piliyandala,11500000,6,1,2000.0,22.5
846,Dehiwala,19500000,4,2,1700.0,7.5
847,Kesbewa,8900000,3,2,1200.0,10.0
848,Rajagiriya,13500000,3,2,900.0,3.0
849,Piliyandala,11500000,3,2,1300.0,7.5
850,Piliyandala,8500000,3,2,1250.0,8.0
851,Padukka,3600000,2,1,1200.0,10.0
852,Angoda,20000000,5,4,4000.0,18.0
853,Padukka,26500000,4,2,2300.0,22.0
854,Battaramulla,36000000,3,3,3000.0,9.0
855,Ratmalana,18000000,5,3,2000.0,7.23
856,Talawatugoda,27500000,5,4,3500.0,10.0
857,Kesbewa,7800000,2,1,1100.0,6.0
858,Kottawa,13000000,3,3,1200.0,10.0
859,Ratmalana,21000000,4,2,2000.0,7.3
860,Maharagama,8000000,3,1,1950.0,9.0
861,Piliyandala,12000000,1,1,1480.0,10.7
862,Angoda,6500000,4,2,1200.0,5.5
863,Hanwella,6800000,3,2,2000.0,15.0
864,Piliyandala,7800000,2,1,1100.0,6.0
865,Athurugiriya,8500000,3,2,1320.0,10.4
866,Homagama,8000000,2,1,1250.0,7.5
867,Malabe,16000000,6,3,4500.0,12.0
868,Malabe,30000000,4,4,2900.0,8.0
869,Piliyandala,31500000,4,3,2150.0,8.7
870,Rajagiriya,175000000,6,8,12000.0,34.5
871,Battaramulla,16500000,3,4,2200.0,7.1
872,Malabe,12800000,3,3,1300.0,7.9
873,Moratuwa,21500000,3,2,1200.0,11.0
874,Malabe,33000000,6,6,3900.0,12.0
875,Kottawa,9800000,3,2,1500.0,6.0
876,Kottawa,14200000,3,3,1580.0,10.0
877,Athurugiriya,19000000,4,4,2620.0,8.0
878,Piliyandala,8700000,2,2,1250.0,6.0
879,Moratuwa,7600000,3,1,2500.0,13.09
880,Dehiwala,45000000,3,2,2000.0,9.6
881,Boralesgamuwa,31500000,4,3,3000.0,6.5
882,Battaramulla,7000000,2,1,1497.0,6.0
883,Kottawa,9800000,3,3,2100.0,7.5
884,Malabe,17500000,3,3,2400.0,13.5
885,Athurugiriya,19000000,4,4,2600.0,8.5
886,Boralesgamuwa,27500000,4,3,2550.0,8.5
887,Athurugiriya,18000000,4,4,2200.0,8.0
888,Nugegoda,29000000,4,3,2800.0,8.33
889,Dehiwala,135000000,6,5,5000.0,28.3
890,Colombo 14,275000000,4,6,3120.0,13.5
891,Maharagama,21500000,4,3,3700.0,11.2
892,Kottawa,12500000,3,2,1537.0,10.0
893,Dehiwala,12500000,2,1,1000.0,6.5
894,Talawatugoda,35000000,4,4,3150.0,8.0
895,Malabe,19000000,3,3,2400.0,10.0
896,Malabe,26000000,5,5,4000.0,8.0
897,Battaramulla,18000000,3,3,1800.0,10.0
898,Battaramulla,12500000,3,3,1200.0,7.0
899,Malabe,21000000,4,4,2450.0,7.0
900,Malabe,20000000,4,4,2500.0,10.0
901,Malabe,24000000,4,4,2900.0,7.0
902,Malabe,22500000,4,4,2800.0,8.0
903,Athurugiriya,8300000,2,1,1600.0,12.0
904,Piliyandala,13200000,3,3,1600.0,12.0
905,Athurugiriya,27000000,5,4,5480.0,12.8
906,Malabe,11000000,3,3,1300.0,6.5
907,Malabe,16000000,3,3,1600.0,10.0
908,Malabe,18000000,4,4,2200.0,7.0
909,Malabe,26000000,5,4,3300.0,8.5
910,Malabe,23000000,4,4,2800.0,9.0
911,Battaramulla,14900000,2,2,1000.0,7.0
912,Wellampitiya,230000000,4,2,1890.4,19.5
913,Piliyandala,17500000,4,4,2800.0,10.0
914,Malabe,46000000,4,4,3500.0,11.8
915,Battaramulla,45000000,5,5,3280.0,7.5
916,Piliyandala,23500000,5,5,3400.0,9.5
917,Nugegoda,39500000,5,4,3200.0,6.2
918,Kottawa,26000000,4,4,3800.0,10.0
919,Mount Lavinia,29000000,4,4,2500.0,4.0
920,Mount Lavinia,25000000,3,4,1500.0,4.0
921,Ratmalana,85000000,7,6,5000.0,19.0
922,Kaduwela,3800000,4,1,1200.0,12.0
923,Piliyandala,18500000,4,4,2000.0,9.0
924,Talawatugoda,21500000,4,3,2850.0,6.0
925,Piliyandala,13000000,4,3,1650.0,11.5
926,Athurugiriya,6700000,1,2,11000.0,7.0
927,Malabe,26000000,5,4,2850.0,8.5
928,Kesbewa,12000000,4,3,1800.0,8.5
929,Piliyandala,21000000,4,3,2200.0,7.0
930,Malabe,22500000,4,4,2850.0,8.0
931,Piliyandala,25000000,4,4,3500.0,22.0
932,Malabe,18800000,4,4,2250.0,6.5
933,Boralesgamuwa,120000000,7,1,1000.0,28.0
934,Pannipitiya,12500000,3,2,1700.0,10.0
935,Athurugiriya,40230000,3,2,2600.0,27.0
936,Kesbewa,8700000,2,2,1220.0,6.0
937,Pannipitiya,26000000,3,2,2750.0,35.0
938,Dehiwala,41000000,4,3,2000.0,6.0
939,Piliyandala,13000000,3,2,1600.0,11.5
940,Athurugiriya,11450000,3,3,1340.0,9.3
941,Maharagama,27000000,4,2,2500.0,8.35
942,Athurugiriya,29500000,4,3,4500.0,11.0
943,Malabe,21000000,4,4,2450.0,7.0
944,Battaramulla,45000000,4,3,3500.0,10.0
945,Kottawa,20000000,4,3,2850.0,10.8
946,Piliyandala,39500000,5,4,3500.0,13.0
947,Piliyandala,47500000,4,3,2650.0,20.0
948,Athurugiriya,8700000,3,2,1340.0,9.5
949,Maharagama,55000000,5,4,4100.0,11.5
950,Talawatugoda,26500000,4,3,1800.0,6.0
951,Homagama,7800000,2,1,1200.0,15.0
952,Malabe,19500000,8,4,6000.0,6.0
953,Moratuwa,15900000,4,3,3900.0,11.0
954,Dehiwala,47000000,5,4,4800.0,8.0
955,Kottawa,13800000,3,3,1750.0,10.0
956,Boralesgamuwa,31500000,5,3,3700.0,6.5
957,Malabe,140000000,5,5,4800.0,52.0
958,Talawatugoda,25000000,4,4,2650.0,10.0
959,Boralesgamuwa,33000000,4,4,4200.0,13.5
960,Piliyandala,10500000,3,2,900.0,4.0
961,Dehiwala,40000000,6,3,2500.0,7.0
962,Piliyandala,47500000,10,7,6500.0,13.5
963,Athurugiriya,11000000,3,2,2000.0,7.0
964,Pannipitiya,10500000,3,1,1300.0,11.0
965,Athurugiriya,39500000,6,3,4000.0,12.0
966,Kottawa,14200000,3,3,1650.0,10.0
967,Talawatugoda,22000000,6,3,3500.0,13.8
968,Moratuwa,22750000,3,3,2600.0,7.0
969,Malabe,20000000,4,4,2500.0,10.0
970,Piliyandala,12800000,3,3,1350.0,7.67
971,Boralesgamuwa,38000000,7,5,6000.0,13.0
972,Malabe,46000000,5,4,4500.0,11.0
973,Hanwella,2500000,2,1,900.0,10.0
974,Colombo 5,300000000,5,5,7000.0,12.0
975,Angoda,22000000,4,2,1500.0,8.5
976,Kaduwela,11500000,4,1,1500.0,10.0
977,Kaduwela,14000000,3,3,2000.0,8.0
978,Homagama,17000000,5,2,2950.0,11.9
979,Maharagama,6800000,4,2,1200.0,6.0
980,Athurugiriya,18000000,2,2,2500.0,18.2
981,Talawatugoda,30000000,4,4,3000.0,10.0
982,Colombo 10,7000000,2,1,1200.0,2.0
983,Angoda,6000000,3,2,800.0,8.5
984,Malabe,42000000,5,4,2500.0,20.0
985,Athurugiriya,24000000,5,4,3200.0,10.24
986,Wellampitiya,12000000,2,1,5000.0,20.0
987,Moratuwa,18000000,3,2,1800.0,8.0
988,Angoda,15000000,3,1,2000.0,8.0
989,Nawala,42000000,4,3,3500.0,7.9
990,Talawatugoda,15000000,6,3,2000.0,12.0
991,Colombo 2,5000000,2,1,1200.0,10.0
992,Malabe,19000000,3,4,2400.0,10.0
993,Malabe,30000000,4,4,3900.0,8.0
994,Nugegoda,33000000,3,4,4000.0,6.0
995,Homagama,9000000,3,3,1480.0,7.5
996,Ratmalana,33000000,4,4,2700.0,8.0
997,Avissawella,22000000,3,3,2550.0,10.0
998,Nugegoda,120000000,6,6,7000.0,15.0
999,Maharagama,14800000,3,2,2500.0,14.8
1000,Dehiwala,33000000,6,4,3750.0,10.0
1001,Malabe,11000000,3,3,1300.0,6.5
1002,Ratmalana,30000000,6,6,2200.0,6.0
1003,Nawala,35000000,3,2,1200.0,6.99
1004,Kottawa,18500000,3,4,2800.0,9.0
1005,Talawatugoda,50000000,4,3,3000.0,21.0
1006,Kotte,26000000,5,2,3200.0,11.75
1007,Rajagiriya,25500000,5,3,3500.0,17.0
1008,Colombo 5,70000000,5,4,4000.0,20.0
1009,Dehiwala,29500000,3,4,2800.0,6.0
1010,Homagama,11450000,3,2,1550.0,7.0
1011,Kotte,40000000,4,3,1500.0,9.0
1012,Padukka,5500000,3,1,1400.0,10.5
1013,Piliyandala,19000000,3,3,2900.0,15.0
1014,Dehiwala,19000000,3,3,1200.0,6.0
1015,Maharagama,19500000,4,3,2800.0,9.0
1016,Nugegoda,23000000,4,3,2800.0,10.0
1017,Kottawa,15000000,6,4,3000.0,10.6
1018,Talawatugoda,32500000,4,4,3200.0,10.0
1019,Pannipitiya,13000000,3,2,1200.0,7.5
1020,Athurugiriya,11000000,3,3,1400.0,9.0
1021,Athurugiriya,28000000,5,4,2500.0,16.0
1022,Pannipitiya,26000000,4,4,3600.0,10.0
1023,Kottawa,12500000,3,2,1537.0,10.0
1024,Malabe,20000000,4,4,2500.0,10.0
1025,Malabe,26000000,5,5,4000.0,8.0
1026,Malabe,14500000,3,3,1850.0,6.0
1027,Moratuwa,35000000,7,4,4300.0,9.6
1028,Moratuwa,13500000,3,3,1500.0,11.0
1029,Kotte,65000000,5,5,2900.0,18.6
1030,Pannipitiya,26000000,4,3,2100.0,10.0
1031,Talawatugoda,57500000,5,5,3500.0,20.0
1032,Talawatugoda,19500000,3,2,1900.0,16.0
1033,Malabe,30000000,4,3,2600.0,8.0
1034,Malabe,21000000,4,4,2650.0,7.5
1035,Piliyandala,12500000,3,1,1500.0,14.1
1036,Dehiwala,28000000,6,4,2850.0,6.0
1037,Malabe,8500000,3,2,2100.0,7.5
1038,Battaramulla,25500000,5,2,2500.0,13.5
1039,Nugegoda,17000000,3,1,1800.0,5.0
1040,Malabe,21500000,4,4,2200.0,6.0
1041,Malabe,15000000,3,2,2300.0,6.2
1042,Kesbewa,21000000,4,4,2750.0,8.8
1043,Dehiwala,55000000,4,3,3000.0,7.0
1044,Nugegoda,20400000,4,3,2600.0,11.0
1045,Moratuwa,3600000,2,1,1633.0,6.0
1046,Athurugiriya,20000000,4,2,4500.0,16.0
1047,Homagama,6500000,3,2,1000.0,12.0
1048,Maharagama,18000000,3,1,1000.0,10.0
1049,Wellampitiya,230000000,4,2,1890.4,19.5
1050,Kottawa,14000000,3,1,1950.0,18.5
1051,Moratuwa,24500000,3,2,2500.0,19.6
1052,Kotte,23000000,6,3,3000.0,7.0
1053,Pannipitiya,25000000,4,3,3000.0,8.0
1054,Ratmalana,12000000,4,2,1800.0,10.0
1055,Boralesgamuwa,35000000,3,2,2000.0,15.0
1056,Piliyandala,12000000,2,1,1500.0,10.0
1057,Malabe,30000000,4,4,3900.0,8.0
1058,Malabe,19000000,3,4,2400.0,10.0
1059,Colombo 15,25600000,3,1,1536.0,6.4
1060,Piliyandala,28800000,6,5,3300.0,8.2
1061,Talawatugoda,31500000,4,4,3850.0,7.4
1062,Malabe,22500000,4,4,2800.0,8.0
1063,Nugegoda,40000000,3,3,1200.0,8.0
1064,Athurugiriya,8300000,2,1,1600.0,12.0
1065,Athurugiriya,13500000,3,3,1650.0,10.0
1066,Battaramulla,30000000,5,4,3500.0,16.0
1067,Battaramulla,18000000,3,3,1800.0,10.0
1068,Colombo 14,9000000,4,2,812.0,3.5
1069,Hanwella,15000000,4,2,2000.0,40.0
1070,Padukka,15000000,5,3,2600.0,20.0
1071,Piliyandala,17000000,3,1,2875.0,18.0
1072,Malabe,21000000,4,4,2450.0,7.0
1073,Talawatugoda,11500000,4,2,2000.0,6.85
1074,Colombo 14,4500000,2,1,1580.0,2.8
1075,Talawatugoda,31000000,5,4,3500.0,7.5
1076,Nugegoda,46000000,5,4,4000.0,10.0
1077,Homagama,12900000,3,2,1650.0,10.0
1078,Kottawa,10500000,3,1,1200.0,8.5
1079,Talawatugoda,120000000,5,6,7500.0,16.0
1080,Dehiwala,140000000,5,4,8500.0,22.0
1081,Malabe,26000000,4,3,2900.0,7.3
1082,Malabe,39000000,4,3,3400.0,7.5
1083,Kaduwela,5700000,3,1,1600.0,20.0
1084,Dehiwala,28000000,4,2,1200.0,12.0
