,Unnamed: 0.1,Location,Price,Beds,Baths,House Size,Land Size,h_l_ratio,Bed Size,beds_bath_ratio
980,2727,1,19500000,4,4,2400.0,10.0,0.8815426997245179,600.0,1.0
981,2728,35,13500000,3,2,1500.0,10.0,0.5509641873278237,500.0,1.5
982,2731,35,14200000,3,3,2150.0,8.6,0.9182736455463728,716.6666666666665,1.0
983,2732,35,11800000,3,2,1540.0,10.0,0.5656565656565656,513.3333333333334,1.5
984,2733,38,21000000,4,3,2100.0,8.8,0.8765339343851739,525.0,1.3333333333333333
985,2737,4,37500000,5,4,4000.0,15.0,0.9794918885827976,800.0,1.25
986,2738,35,21000000,3,4,2578.0,11.0,0.8608398029885632,859.3333333333335,0.75
987,2739,4,17000000,5,3,2500.0,9.8,0.9370139240269107,500.0,1.6666666666666667
988,2743,22,7500000,3,1,1150.0,10.0,0.42240587695133147,383.33333333333326,3.0
989,2748,35,13700000,3,3,1502.0,10.0,0.5516988062442608,500.66666666666674,1.0
990,2751,36,20000000,3,1,1500.0,12.5,0.4407713498622589,500.0,3.0
991,2752,21,5200000,2,1,540.0,18.0,0.11019283746556474,270.0,2.0
992,2757,35,13500000,3,3,1450.0,10.0,0.5325987144168962,483.33333333333326,1.0
993,2758,28,10800000,3,1,1300.0,7.4,0.6452733725460997,433.33333333333326,3.0
994,2761,28,22000000,4,4,2700.0,11.6,0.8549444286121403,675.0,1.0
995,2763,1,13000000,3,3,1345.0,10.0,0.4940312213039486,448.33333333333326,1.0
996,2764,29,26000000,3,1,2720.0,16.5,0.6055040765784567,906.6666666666665,3.0
997,2768,35,4700000,1,1,800.0,10.0,0.2938475665748393,800.0,1.0
998,2769,28,36500000,4,4,3200.0,11.8,0.9960934460164044,800.0,1.0
999,2770,35,7000000,2,2,1300.0,11.25,0.4244464850525457,650.0,1.0
1000,2775,35,28000000,4,3,3300.0,21.0,0.5772005772005772,825.0,1.3333333333333333
1001,2776,24,32000000,3,2,2000.0,14.5,0.5066337354738608,666.6666666666666,1.5
1002,2777,34,16500000,3,2,1450.0,8.9,0.5984255218167374,483.33333333333326,1.5
1003,2781,35,10000000,3,2,1670.0,8.0,0.7667584940312213,556.6666666666666,1.5
1004,2782,3,35000000,5,3,2800.0,15.0,0.6856443220079583,560.0,1.6666666666666667
1005,2786,35,13700000,3,2,1452.0,10.0,0.5333333333333333,484.0,1.5
1006,2788,24,3200000,2,1,500.0,2.5,0.7346189164370982,250.0,2.0
1007,2789,35,22500000,4,3,2500.0,10.0,0.9182736455463728,625.0,1.3333333333333333
1008,2808,3,30000000,5,3,2600.0,14.0,0.6821461366915912,520.0,1.6666666666666667
1009,2814,4,26000000,4,2,2600.0,16.5,0.5787906614352896,650.0,2.0
1010,2819,27,12000000,3,1,1500.0,9.5,0.5799623024503407,500.0,3.0
1011,2831,39,7500000,3,2,900.0,6.0,0.5509641873278237,300.0,1.5
1012,2839,20,7200000,2,1,1000.0,6.26,0.5867563230328261,500.0,2.0
1013,2840,29,30000000,4,4,2700.0,10.0,0.9917355371900828,675.0,1.0
1014,2846,22,22000000,5,4,2500.0,30.0,0.30609121518212423,500.0,1.25
1015,2856,20,6800000,2,1,1450.0,10.6,0.5024516173744304,725.0,2.0
1016,2861,35,5800000,2,1,750.0,10.0,0.27548209366391185,375.0,2.0
1017,2866,20,7500000,3,1,1700.0,10.0,0.6244260789715336,566.6666666666666,3.0
1018,2869,1,15000000,3,3,1920.0,10.0,0.7052341597796143,640.0,1.0
1019,2870,21,4500000,3,2,2500.0,11.0,0.8347942232239752,833.3333333333335,1.5
1020,2875,1,13500000,3,3,2000.0,12.65,0.5807264161558089,666.6666666666666,1.0
1021,2876,39,15500000,5,2,2722.5,11.0,0.9090909090909092,544.5,2.5
1022,2882,0,19500000,4,3,3800.0,16.0,0.8723599632690542,950.0,1.3333333333333333
1023,2885,35,15000000,4,3,1685.0,13.0,0.4760895669986579,421.25,1.3333333333333333
1024,2888,21,5500000,4,3,1222.0,11.2,0.4007608553063097,305.5,1.3333333333333333
1025,2889,29,18500000,3,2,2100.0,10.0,0.7713498622589532,700.0,1.5
1026,2895,28,12600000,3,3,1300.0,6.0,0.7958371594735231,433.33333333333326,1.0
1027,2896,22,14600000,4,2,2400.0,10.0,0.8815426997245179,600.0,2.0
1028,2898,4,21000000,4,4,2300.0,9.0,0.9386797265585144,575.0,1.0
1029,2899,20,8500000,4,2,2000.0,10.0,0.7346189164370982,500.0,2.0
1030,2903,2,12500000,2,2,1500.0,10.0,0.5509641873278237,750.0,1.0
1031,2911,35,6200000,2,3,1200.0,9.8,0.4497666835329173,600.0,0.6666666666666666
1032,2912,35,12000000,3,3,1456.0,8.0,0.6685032139577594,485.33333333333326,1.0
1033,2920,38,32000000,3,2,1500.0,14.5,0.3799753016053956,500.0,1.5
1034,2922,36,30000000,4,2,2800.0,15.0,0.6856443220079583,700.0,2.0
1035,2924,35,16000000,3,2,1700.0,25.0,0.24977043158861345,566.6666666666666,1.5
1036,2931,27,24000000,4,2,2000.0,10.0,0.7346189164370982,500.0,2.0
1037,2933,25,11000000,3,2,1300.0,10.0,0.4775022956841138,433.33333333333326,1.5
1038,2935,24,17000000,4,3,1200.0,6.0,0.7346189164370983,300.0,1.3333333333333333
1039,2937,28,25800000,4,3,2500.0,10.5,0.8745463290917835,625.0,1.3333333333333333
1040,2941,24,12000000,2,1,850.0,8.0,0.3902662993572085,425.0,2.0
1041,2942,28,17800000,3,3,1750.0,10.0,0.6427915518824611,583.3333333333334,1.0
1042,2944,27,26000000,5,4,1900.0,8.5,0.8210446713120509,380.0,1.25
1043,2948,25,17500000,3,1,1700.0,20.0,0.3122130394857668,566.6666666666666,3.0
1044,2950,20,7000000,3,2,1480.0,13.7,0.3968014585134691,493.33333333333326,1.5
1045,2951,35,11800000,3,3,1640.0,10.0,0.6023875114784205,546.6666666666666,1.0
1046,2955,25,16500000,4,4,1810.0,10.4,0.6392597301688211,452.5,1.0
1047,2960,35,8300000,2,1,1400.0,8.0,0.6427915518824611,700.0,2.0
1048,2961,32,32000000,4,3,4000.0,15.0,0.9794918885827976,1000.0,1.3333333333333333
1049,2963,1,9300000,3,1,1500.0,7.8,0.7063643427279791,500.0,3.0
1050,2964,20,6900000,2,1,1400.0,10.0,0.5142332415059687,700.0,2.0
1051,2965,1,13500000,3,3,1600.0,10.0,0.5876951331496786,533.3333333333334,1.0
1052,2968,28,20000000,3,3,2300.0,9.0,0.9386797265585144,766.6666666666665,1.0
1053,2969,20,11000000,2,2,1800.0,11.8,0.5603025633842275,900.0,1.0
1054,2972,35,15000000,4,3,1675.0,13.0,0.47326410962774607,418.75,1.3333333333333333
1055,2975,25,8500000,3,2,2000.0,11.0,0.6678353785791802,666.6666666666666,1.5
1056,2981,35,21000000,3,4,2500.0,11.0,0.8347942232239752,833.3333333333335,0.75
1057,2983,38,28500000,4,3,2950.0,15.0,0.7223752678298132,737.5,1.3333333333333333
1058,2995,21,8500000,4,2,1200.0,11.0,0.40070122714750817,300.0,2.0
1059,3000,22,6800000,3,2,1180.0,12.76,0.3396748908290658,393.33333333333326,1.5
1060,3001,22,9800000,3,2,1850.0,11.5,0.5908891284385355,616.6666666666666,1.5
1061,3002,26,32000000,6,4,2200.0,12.6,0.6413339746673079,366.66666666666674,1.5
1062,3004,1,5900000,2,1,1000.0,6.0,0.6121824303642486,500.0,2.0
1063,3012,25,14500000,5,2,2451.0,17.2,0.5234159779614326,490.2,2.5
1064,3014,36,28000000,5,3,2800.0,10.8,0.9522837805666088,560.0,1.6666666666666667
1065,3015,1,8500000,3,2,1100.0,10.0,0.4040404040404041,366.66666666666674,1.5
1066,3021,20,8700000,4,3,2400.0,10.0,0.8815426997245179,600.0,1.3333333333333333
1067,3027,35,10500000,2,1,750.0,7.5,0.3673094582185491,375.0,2.0
1068,3029,35,22000000,4,4,2850.0,11.0,0.9516654144753318,712.5,1.0
1069,3036,25,14700000,3,3,2102.0,8.6,0.8977726525295237,700.6666666666665,1.0
1070,3037,36,30000000,4,2,2600.0,15.0,0.6366697275788185,650.0,2.0
1071,3043,35,17500000,4,4,2400.0,9.0,0.9794918885827976,600.0,1.0
1072,3049,35,14700000,3,3,1990.0,9.0,0.8121620242832364,663.3333333333334,1.0
1073,3050,35,15000000,3,2,1600.0,13.0,0.4520731793459066,533.3333333333334,1.5
1074,3052,39,7425000,3,2,1000.0,3.9,0.9418191236373056,333.3333333333333,1.5
1075,3053,35,26500000,6,3,3000.0,13.5,0.8162432404856647,500.0,2.0
1076,3055,2,30000000,4,2,3000.0,200.0,0.05509641873278237,750.0,2.0
1077,3060,35,29000000,5,4,4250.0,16.0,0.9756657483930212,850.0,1.25
1078,3061,35,17500000,4,4,1800.0,8.75,0.7556080283353008,450.0,1.0
1079,3063,35,7800000,3,2,1500.0,7.5,0.7346189164370982,500.0,1.5
1080,3064,33,7500000,5,2,1400.0,12.0,0.428527701254974,280.0,2.5
1081,3077,35,29500000,4,3,2885.0,25.1,0.4221863693069778,721.25,1.3333333333333333
1082,3082,22,26500000,4,2,2000.0,42.0,0.17490926581835672,500.0,2.0
1083,3083,35,12000000,4,2,2200.0,10.0,0.8080808080808082,550.0,2.0
1084,3086,38,30000000,4,2,2000.0,10.0,0.7346189164370982,500.0,2.0
1085,3087,0,12500000,3,2,1500.0,8.0,0.6887052341597796,500.0,1.5
1086,3089,22,14800000,3,2,1800.0,8.7,0.7599506032107913,600.0,1.5
1087,3091,35,13750000,3,3,2150.0,8.5,0.929076864905742,716.6666666666665,1.0
1088,3092,28,35000000,6,4,3700.0,18.0,0.7550249974492398,616.6666666666666,1.5
1089,3093,21,8100000,3,2,1100.0,16.0,0.2525252525252525,366.66666666666674,1.5
1090,3094,25,22500000,3,3,1850.0,10.0,0.6795224977043158,616.6666666666666,1.0
1091,3095,22,15000000,3,2,1500.0,7.5,0.7346189164370982,500.0,1.5
1092,3103,22,9000000,2,2,1050.0,8.0,0.4820936639118457,525.0,1.0
1093,3104,28,28000000,4,2,4200.0,18.2,0.8476372112735749,1050.0,2.0
1094,3111,21,23500000,3,3,2000.0,8.0,0.9182736455463728,666.6666666666666,1.0
1095,3112,0,6000000,2,1,1100.0,6.5,0.6216006216006217,550.0,2.0
1096,3113,1,18000000,4,4,2400.0,10.0,0.8815426997245179,600.0,1.0
1097,3114,35,14700000,3,3,2014.0,8.6,0.8601874986653,671.3333333333334,1.0
1098,3115,20,10000000,3,1,810.0,17.4,0.17098888572242804,270.0,3.0
1099,3116,35,13500000,3,3,1456.0,10.0,0.5348025711662074,485.33333333333326,1.0
1100,3117,35,17500000,4,3,2100.0,9.0,0.8570554025099479,525.0,1.3333333333333333
1101,3118,18,15000000,3,3,2000.0,12.9,0.5694720282458126,666.6666666666666,1.0
1102,3121,28,12500000,3,3,1250.0,6.0,0.7652280379553106,416.66666666666674,1.0
1103,3122,1,10800000,3,2,1200.0,7.0,0.6296733569460843,400.0,1.5
1104,3129,27,19000000,3,2,1300.0,15.0,0.31833486378940923,433.33333333333326,1.5
1105,3133,20,5900000,4,1,1800.0,10.0,0.6611570247933884,450.0,4.0
1106,3137,35,13800000,3,3,1450.0,10.0,0.5325987144168962,483.33333333333326,1.0
1107,3151,1,19500000,4,3,2520.0,10.2,0.9074704261870036,630.0,1.3333333333333333
1108,3152,20,6800000,2,1,1100.0,6.5,0.6216006216006217,550.0,2.0
1109,3153,35,11000000,3,2,1500.0,20.0,0.27548209366391185,500.0,1.5
1110,3157,27,35000000,4,3,3000.0,20.0,0.5509641873278237,750.0,1.3333333333333333
1111,3160,35,15000000,3,2,1503.0,7.5,0.7360881542699725,501.0,1.5
1112,3162,35,12600000,3,2,1300.0,6.0,0.7958371594735231,433.33333333333326,1.5
1113,3163,22,6500000,3,2,1500.0,6.5,0.8476372112735748,500.0,1.5
1114,3164,1,22000000,5,3,2400.0,18.5,0.4765095674186584,480.0,1.6666666666666667
1115,3169,26,25000000,4,2,2000.0,11.0,0.6678353785791802,500.0,2.0
1116,3174,0,4000000,2,1,800.0,5.5,0.5342683028633441,400.0,2.0
1117,3179,34,20000000,3,2,1295.0,14.3,0.3326333904846301,431.66666666666674,1.5
1118,3185,22,7000000,2,1,960.0,8.0,0.44077134986225897,480.0,2.0
1119,3186,25,14000000,3,2,2100.0,14.3,0.5394054980831839,700.0,1.5
1120,3188,20,11000000,2,1,1300.0,10.1,0.47277455018229103,650.0,2.0
1121,3191,35,11500000,3,3,1580.0,8.0,0.7254361799816346,526.6666666666666,1.0
1122,3192,20,7600000,3,2,1500.0,8.0,0.6887052341597796,500.0,1.5
1123,3202,22,15000000,4,3,1600.0,13.0,0.4520731793459066,400.0,1.3333333333333333
1124,3203,25,12000000,5,3,2000.0,12.0,0.6121824303642486,400.0,1.6666666666666667
1125,3205,35,15000000,4,3,2300.0,10.0,0.8448117539026629,575.0,1.3333333333333333
1126,3206,35,8900000,2,1,1200.0,8.0,0.5509641873278237,600.0,2.0
1127,3210,35,15000000,4,4,1750.0,10.5,0.6121824303642486,437.5,1.0
1128,3217,34,11000000,3,2,1100.0,15.0,0.26936026936026936,366.66666666666674,1.5
1129,3218,35,15000000,4,3,1678.0,13.0,0.4741117468390196,419.5,1.3333333333333333
1130,3227,25,5800000,2,1,1000.0,4.0,0.9182736455463728,500.0,2.0
1131,3232,28,16000000,4,2,1700.0,12.0,0.5203550658096113,425.0,2.0
1132,3239,25,15500000,3,2,2027.0,14.3,0.5206547355307686,675.6666666666666,1.5
1133,3241,4,22500000,4,4,1850.0,7.0,0.9707464252918798,462.5,1.0
1134,3245,35,12000000,3,2,1600.0,6.0,0.9794918885827976,533.3333333333334,1.5
1135,3249,35,12500000,3,3,1600.0,9.0,0.6529945923885317,533.3333333333334,1.0
1136,3250,22,11800000,3,3,1500.0,10.0,0.5509641873278237,500.0,1.0
1137,3254,29,5500000,2,1,1200.0,9.5,0.4639698419602726,600.0,2.0
1138,3256,29,35000000,5,4,3500.0,19.0,0.6766226861920641,700.0,1.25
1139,3261,28,16000000,3,2,1200.0,8.5,0.5185545292497165,400.0,1.5
1140,3264,34,14000000,3,2,2100.0,14.3,0.5394054980831839,700.0,1.5
1141,3265,1,13000000,3,3,1450.0,7.13,0.7469827691681574,483.33333333333326,1.0
1142,3266,26,44200000,3,2,2000.0,26.0,0.28254573709119163,666.6666666666666,1.5
1143,3271,1,16000000,4,2,2000.0,16.0,0.4591368227731864,500.0,2.0
1144,3272,22,15000000,3,2,1502.0,7.5,0.7355984083256809,500.66666666666674,1.5
1145,3275,20,5700000,3,2,1100.0,9.5,0.4253056884635832,366.66666666666674,1.5
1146,3278,28,17800000,3,3,1780.0,10.0,0.6538108356290174,593.3333333333334,1.0
1147,3291,32,36000000,5,4,950.0,4.91,0.7106802144758079,190.0,1.25
1148,3293,25,15500000,3,2,2100.0,14.3,0.5394054980831839,700.0,1.5
1149,3297,35,12300000,3,1,1500.0,12.0,0.4591368227731864,500.0,3.0
1150,3299,34,23000000,2,1,1800.0,18.0,0.3673094582185492,900.0,2.0
1151,3314,35,17000000,3,2,1700.0,25.0,0.24977043158861345,566.6666666666666,1.5
1152,3316,35,17500000,4,3,2000.0,9.0,0.8162432404856648,500.0,1.3333333333333333
1153,3320,39,5900000,2,2,816.0,3.0,0.9990817263544536,408.0,1.0
1154,3321,28,13000000,3,3,1650.0,10.0,0.6060606060606061,550.0,1.0
1155,3323,20,7000000,3,1,1400.0,15.0,0.3428221610039792,466.66666666666674,3.0
1156,3324,35,37000000,4,3,2800.0,27.0,0.3809135122266436,700.0,1.3333333333333333
1157,3326,25,15000000,4,3,2300.0,10.0,0.8448117539026629,575.0,1.3333333333333333
1158,3331,35,14000000,3,3,1750.0,8.6,0.7474320370726291,583.3333333333334,1.0
1159,3337,35,21000000,3,3,2450.0,11.0,0.8180983387594959,816.6666666666665,1.0
1160,3338,29,18000000,4,1,1300.0,23.0,0.20760969377570168,325.0,4.0
1161,3340,35,29000000,5,3,5000.0,22.0,0.8347942232239752,1000.0,1.6666666666666667
1162,3345,27,15500000,5,1,2040.0,7.5,0.9990817263544536,408.0,5.0
1163,3347,28,18000000,3,3,2200.0,10.0,0.8080808080808082,733.3333333333335,1.0
1164,3348,25,8900000,3,2,1600.0,9.12,0.6444025582781564,533.3333333333334,1.5
1165,3349,39,2500000,1,1,400.0,2.0,0.7346189164370982,400.0,1.0
1166,3353,4,8500000,2,1,1000.0,4.0,0.9182736455463728,500.0,2.0
1167,3360,28,21000000,3,2,2800.0,10.5,0.9794918885827976,933.3333333333335,1.5
1168,3364,24,27000000,9,3,1200.0,4.75,0.9279396839205452,133.33333333333334,3.0
1169,3365,37,6500000,2,1,765.0,10.0,0.2809917355371901,382.5,2.0
1170,3366,4,22500000,4,2,2500.0,12.0,0.7652280379553106,625.0,2.0
1171,3372,4,35000000,4,3,2410.0,10.0,0.8852157943067034,602.5,1.3333333333333333
1172,3373,0,8500000,2,1,1500.0,6.0,0.9182736455463728,750.0,2.0
1173,3374,32,25000000,3,2,2200.0,10.0,0.8080808080808082,733.3333333333335,1.5
1174,3380,28,31000000,4,2,2800.0,12.0,0.8570554025099479,700.0,2.0
1175,3381,39,5200000,3,1,1200.0,8.0,0.5509641873278237,400.0,3.0
1176,3386,35,19500000,4,3,2650.0,10.0,0.9733700642791552,662.5,1.3333333333333333
1177,3396,28,4500000,1,1,800.0,6.5,0.4520731793459066,800.0,1.0
1178,3400,25,15500000,4,3,2600.0,10.6,0.9009477277058752,650.0,1.3333333333333333
1179,3403,29,25000000,5,4,2400.0,9.0,0.9794918885827976,480.0,1.25
1180,3404,22,11500000,3,2,1600.0,9.0,0.6529945923885317,533.3333333333334,1.5
1181,3409,35,15000000,3,3,1587.0,10.5,0.5551620097074642,529.0,1.0
1182,3416,32,28800000,4,2,2000.0,16.0,0.4591368227731864,500.0,2.0
1183,3421,20,8800000,3,2,1900.0,10.0,0.6978879706152433,633.3333333333334,1.5
1184,3433,25,13500000,4,3,2700.0,10.0,0.9917355371900828,675.0,1.3333333333333333
1185,3434,32,28000000,3,1,1500.0,10.0,0.5509641873278237,500.0,3.0
1186,3437,1,16000000,4,3,2250.0,10.0,0.8264462809917354,562.5,1.3333333333333333
1187,3439,18,37500000,4,3,2500.0,17.5,0.5247277974550701,625.0,1.3333333333333333
1188,3442,9,17000000,4,2,888.0,6.4,0.5096418732782368,222.0,2.0
1189,3443,30,35000000,3,2,3000.0,11.5,0.9581985866570848,1000.0,1.5
1190,3444,0,13000000,3,2,1200.0,6.0,0.7346189164370983,400.0,1.5
1191,3447,20,5000000,3,2,2000.0,10.0,0.7346189164370982,666.6666666666666,1.5
1192,3450,20,6500000,3,1,1800.0,7.5,0.8815426997245179,600.0,3.0
1193,3454,22,17500000,4,3,2100.0,9.0,0.8570554025099479,525.0,1.3333333333333333
1194,3455,35,9800000,3,3,1325.0,7.0,0.695264331627968,441.66666666666674,1.0
1195,3464,1,15000000,3,3,1950.0,10.0,0.7162534435261707,650.0,1.0
1196,3471,25,8700000,3,2,1450.0,11.5,0.4631293168842576,483.33333333333326,1.5
1197,3473,28,15700000,7,4,2200.0,10.0,0.8080808080808082,314.2857142857143,1.75
1198,3479,20,8000000,4,3,1800.0,12.0,0.5509641873278237,450.0,1.3333333333333333
1199,3480,25,11000000,3,3,2700.0,10.0,0.9917355371900828,900.0,1.0
1200,3487,27,19500000,6,2,2400.0,10.5,0.8395644759281123,400.0,3.0
1201,3488,2,5000000,3,1,2500.0,58.0,0.1583230423355815,833.3333333333335,3.0
1202,3489,35,17500000,4,4,2000.0,9.0,0.8162432404856648,500.0,1.0
1203,3494,18,40000000,3,2,2200.0,11.2,0.7215007215007216,733.3333333333335,1.5
1204,3495,20,7000000,3,1,1200.0,10.0,0.44077134986225897,400.0,3.0
1205,3497,1,15000000,3,2,1900.0,10.0,0.6978879706152433,633.3333333333334,1.5
1206,3509,20,5800000,2,1,1200.0,11.0,0.40070122714750817,600.0,2.0
1207,3511,35,8800000,3,2,1000.0,11.0,0.3339176892895901,333.3333333333333,1.5
1208,3512,28,23500000,3,2,1500.0,17.0,0.32409658078107273,500.0,1.5
1209,3514,18,23500000,2,2,1700.0,8.0,0.7805325987144169,850.0,1.0
1210,3518,37,18500000,3,2,2000.0,8.0,0.9182736455463728,666.6666666666666,1.5
1211,3522,28,11800000,3,3,1450.0,10.0,0.5325987144168962,483.33333333333326,1.0
1212,3525,1,16000000,3,2,1700.0,10.0,0.6244260789715336,566.6666666666666,1.5
1213,3530,27,11000000,3,2,1750.0,7.0,0.9182736455463728,583.3333333333334,1.5
1214,3543,35,11000000,3,2,1750.0,8.0,0.8034894398530762,583.3333333333334,1.5
1215,3544,20,13500000,4,3,2200.0,10.0,0.8080808080808082,550.0,1.3333333333333333
1216,3550,0,4000000,2,1,835.0,8.25,0.3717616940757437,417.5,2.0
1217,3552,35,15000000,4,3,1682.0,13.0,0.4752419297873843,420.5,1.3333333333333333
1218,3557,2,2900000,2,1,650.0,9.2,0.25951211721962714,325.0,2.0
1219,3558,35,21800000,4,3,2700.0,10.0,0.9917355371900828,675.0,1.3333333333333333
1220,3563,35,15500000,4,2,2300.0,10.0,0.8448117539026629,575.0,2.0
1221,3565,3,13500000,3,1,900.0,7.0,0.4722550177095632,300.0,3.0
1222,3570,4,16000000,4,2,1600.0,16.0,0.3673094582185491,400.0,2.0
1223,3571,35,14700000,3,3,2085.0,8.6,0.8905118841693894,695.0,1.0
1224,3572,4,21000000,4,1,1861.7,8.4,0.8140714504350868,465.425,4.0
1225,3574,22,9000000,2,1,1400.0,8.3,0.6195581222963479,700.0,2.0
1226,3575,35,7200000,2,1,1000.0,36.0,0.1020304050607081,500.0,2.0
1227,3579,25,18900000,3,2,1383.0,6.25,0.8127823691460055,461.0,1.5
1228,3585,9,15000000,4,2,500.0,1.9,0.9666038374172344,125.0,2.0
1229,3586,35,13500000,3,3,1565.0,10.0,0.5748393021120294,521.6666666666666,1.0
1230,3591,35,11500000,3,3,1300.0,7.0,0.6821461366915912,433.33333333333326,1.0
1231,3595,32,22500000,3,2,1800.0,9.5,0.6959547629404089,600.0,1.5
1232,3596,9,29000000,2,2,1483.76,5.45,0.9999983150942284,741.88,1.0
1233,3605,18,29000000,3,2,1800.0,10.0,0.6611570247933884,600.0,1.5
1234,3609,38,6500000,2,2,1040.0,5.2,0.7346189164370982,520.0,1.0
1235,3613,32,38000000,4,3,2650.0,10.0,0.9733700642791552,662.5,1.3333333333333333
1236,3614,22,11800000,3,2,1450.0,10.0,0.5325987144168962,483.33333333333326,1.5
1237,3617,26,33000000,5,4,2500.0,14.5,0.6332921693423261,500.0,1.25
1238,3626,21,7000000,4,2,1400.0,10.0,0.5142332415059687,350.0,2.0
1239,3627,22,15000000,3,3,1650.0,10.5,0.5772005772005772,550.0,1.0
1240,3629,28,14900000,3,1,1250.0,7.0,0.6559097468188376,416.66666666666674,3.0
1241,3630,35,14500000,3,2,830.0,10.0,0.30486685032139577,276.6666666666667,1.5
1242,3632,25,14500000,3,3,1850.0,8.6,0.790142439191065,616.6666666666666,1.0
1243,3633,4,15000000,3,2,2000.0,8.0,0.9182736455463728,666.6666666666666,1.5
1244,3640,18,29500000,3,3,1850.0,10.0,0.6795224977043158,616.6666666666666,1.0
1245,3641,3,9500000,3,2,1500.0,9.5,0.5799623024503407,500.0,1.5
1246,3643,1,17000000,3,2,1300.0,10.0,0.4775022956841138,433.33333333333326,1.5
1247,3649,34,13500000,3,2,1500.0,10.0,0.5509641873278237,500.0,1.5
1248,3650,28,12000000,3,2,1600.0,10.0,0.5876951331496786,533.3333333333334,1.5
1249,3652,25,11500000,3,2,1680.0,9.0,0.6856443220079584,560.0,1.5
1250,3659,27,17500000,5,2,2580.0,10.0,0.9476584022038568,516.0,2.5
1251,3665,25,9800000,3,2,1350.0,13.0,0.3814367450731088,450.0,1.5
1252,3672,1,13000000,3,3,1600.0,10.0,0.5876951331496786,533.3333333333334,1.0
1253,3674,20,16300000,4,3,1980.0,8.0,0.9090909090909092,495.0,1.3333333333333333
1254,3679,28,26500000,4,5,3000.0,17.0,0.6481931615621455,750.0,0.8
1255,3682,26,15000000,2,1,1200.0,7.0,0.6296733569460843,600.0,2.0
1256,3683,25,7500000,3,1,1000.0,5.0,0.7346189164370982,333.3333333333333,3.0
1257,3684,20,15300000,4,2,1200.0,18.0,0.24487297214569945,300.0,2.0
1258,3686,35,7000000,2,1,1500.0,6.0,0.9182736455463728,750.0,2.0
1259,3691,35,9000000,3,1,1800.0,12.0,0.5509641873278237,600.0,3.0
1260,3695,20,5300000,3,1,1800.0,10.0,0.6611570247933884,600.0,3.0
1261,3697,0,28000000,4,3,3050.0,22.0,0.5092244761666249,762.5,1.3333333333333333
1262,3699,20,11000000,3,1,1350.0,7.9,0.6276807197405586,450.0,3.0
1263,3701,25,13800000,3,3,1650.0,7.0,0.8658008658008658,550.0,1.0
1264,3709,2,4300000,2,2,1000.0,6.0,0.6121824303642486,500.0,1.0
1265,3716,38,13500000,2,1,980.0,7.0,0.5142332415059687,490.0,2.0
1266,3725,1,20000000,4,4,2700.0,10.0,0.9917355371900828,675.0,1.0
1267,3727,34,11500000,3,2,1200.0,13.0,0.33905488450943,400.0,1.5
1268,3730,28,28000000,7,3,3650.0,20.0,0.6703397612488521,521.4285714285714,2.333333333333333
1269,3731,20,9000000,2,2,800.0,11.3,0.26004209431401704,400.0,1.0
1270,3733,35,29500000,5,4,3852.0,16.0,0.884297520661157,770.4,1.25
1271,3734,38,18000000,2,2,1500.0,10.0,0.5509641873278237,750.0,1.0
1272,3738,34,25000000,4,2,2000.0,8.0,0.9182736455463728,500.0,2.0
1273,3742,20,13700000,6,3,2200.0,12.0,0.6734006734006734,366.66666666666674,2.0
1274,3745,20,10000000,4,2,1720.0,11.0,0.5743384255780949,430.0,2.0
1275,3748,4,19000000,3,1,1625.0,10.85,0.5501178521706381,541.6666666666666,3.0
1276,3752,35,15500000,3,3,1850.0,7.0,0.9707464252918798,616.6666666666666,1.0
1277,3753,29,28000000,2,2,2200.0,13.5,0.5985783763561542,1100.0,1.0
1278,3754,18,25000000,3,3,1500.0,6.5,0.8476372112735748,500.0,1.0
1279,3761,37,40000000,5,3,3000.0,20.0,0.5509641873278237,600.0,1.6666666666666667
1280,3763,1,11000000,3,2,1250.0,6.5,0.706364342727979,416.66666666666674,1.5
1281,3764,20,7000000,3,1,830.0,6.0,0.5081114172023263,276.6666666666667,3.0
1282,3766,25,9850000,3,2,1500.0,7.25,0.7599506032107912,500.0,1.5
1283,3769,35,15000000,4,3,2200.0,9.0,0.8978675645342312,550.0,1.3333333333333333
1284,3770,22,7500000,4,1,1600.0,15.0,0.39179675543311904,400.0,4.0
1285,3772,35,8200000,3,2,1550.0,11.5,0.4950692697728271,516.6666666666666,1.5
1286,3773,39,6000000,2,1,890.0,4.0,0.8172635445362718,445.0,2.0
1287,3774,28,3000000,1,1,350.0,2.5,0.5142332415059687,350.0,1.0
1288,3776,34,16000000,3,2,2200.0,10.0,0.8080808080808082,733.3333333333335,1.5
1289,3779,25,11000000,3,2,1480.0,9.0,0.6040199979593919,493.33333333333326,1.5
1290,3784,4,16500000,3,2,1500.0,10.3,0.5349166867260423,500.0,1.5
1291,3785,25,15000000,4,4,2000.0,8.0,0.9182736455463728,500.0,1.0
1292,3786,25,35000000,5,4,2500.0,20.0,0.4591368227731864,500.0,1.25
1293,3789,25,5800000,2,2,1100.0,6.2,0.6516780710329098,550.0,1.0
1294,3790,3,7800000,2,1,950.0,6.0,0.5815733088460361,475.0,2.0
1295,3794,3,40000000,5,4,3200.0,12.5,0.9403122130394856,640.0,1.25
1296,3798,11,18500000,4,2,1900.0,10.0,0.6978879706152433,475.0,2.0
